match_id,player_id,full_name,current_rank
12056915,275530,"Jacquemot, Elsa",167
12057053,26120,"Marino, Rebecca",165
12057492,113905,"Moreno de Alboran, Nicolas",154
12057493,16192,"Marchenko, Illya",234
12057495,298247,"Svajda, Zachary",145
12057496,273679,"Atmane, Terence",144
12057497,50847,"Yevseyev, Denis",177
12057498,158912,"Vacherot, Valentin",173
12057499,298795,"Mochizuki, Shintaro",142
12057500,207050,"Holt, Brandon",278
12057501,132834,"Barrios Vera, Tomás",108
12057502,47603,"Monteiro, Thiago",119
12057503,196122,"Ugo Carabelli, Camilo",135
12057504,271389,"Navone, Mariano",118
12057505,145130,"Molcan, Alex",122
12057506,57289,"Dellien, Hugo",112
12057507,158748,"Meligeni Alves, Felipe",153
12057508,95801,"Vavassori, Andrea",151
12057509,376006,"Joint, Maya",333
12057579,220801,"Niemeier, Jule",140
12058235,355526,"Den Ouden, Guy",336
12058257,398073,"Ojakaar, Oliver",1145
12058286,107327,"In-Albon, Ylena",235
12058311,205282,"Kužmová, Katarína",498
12058350,466991,"Miyata, Moeka",1326
12058351,230975,"Guo, Meiqi",796
12058352,305444,"Zhao, Xichen",966
12058353,198699,"Kunsuwan, Natthasith",
12058354,181384,"Sinha, Nitin Kumar",1038
12058355,295608,"Koaykul, Krittin",1451
12058356,457169,"Cilekova, Laura",1093
12058357,233164,"De Cuyper, Julien",
12058359,387857,"Ianin, Nikita",1355
12058361,478930,"Zhu, Chenting",1326
12058362,417258,"Thongkum, Pimmada",1362
12058364,291828,"Zhang, Linghao",1247
12058366,96981,"Xun, Fang Ying",877
12058367,205777,"Kumaran, Bharath Nishok",1461
12058368,457911,"Hou, Yanan",1245
12058369,243915,"Cohen, Aaron",1335
12058370,413123,"Che, Sin YU",1366
12058372,61674,"Easwaramurthi, Ashmitha",1192
12058375,388383,"Southcombe, Mattias",1361
12058376,391100,"Delaunay, Carolann",1212
12058378,256796,"Brosset, Samuel",1327
12058407,186885,"Hardt, Nick",388
12058408,108709,"Majchrzak, Kamil",802
12058409,246103,"Dal, Selina",744
12058489,94747,"Hoang, Antoine",580
12058493,19957,"Hercog, Polona",235
12058576,217835,"Iannaccone, Federico",504
12058608,284517,"Vanshelboim, Eric",368
12058609,156826,"van Wyk, Kris",416
12058610,97363,"Wallart, Enzo",669
12058611,355525,"Collignon, Raphael",445
12058612,378554,"Singh, Karan",731
12058613,111857,"Ursu, Vadym",436
12058615,244416,"Zakharov, Alexey",692
12058616,117866,"Mukund, Sasikumar",486
12058620,99587,"Chung, Yunseong",381
12058625,54903,"Karlovskiy, Evgeny",571
12058627,269291,"Forejtek, Jonas",441
12058628,145936,"Kaliyanda Poonacha, Niki",793
12058629,237188,"Zeppieri, Giulio",111
12058630,117916,"Shapovalov, Denis",127
12058631,25838,"Goffin, David",134
12058641,326246,"Sharipov, Marat",351
12058642,241718,"Erel, Yanki",332
12058660,248845,"Marmousez, Lilian",858
12058661,69362,"Mansouri, Skander",397
12058688,154570,"Orlov, Vladyslav",597
12058689,66002,"Lokoli, Laurent",322
12058696,179628,"Haliak, Mikalai",374
12058699,110707,"Pichler, David",594
12058700,331896,"Milev, Yanaki",543
12058701,96239,"Durasovic, Viktor",413
12058702,332304,"Nesterov, Petr",568
12058752,414969,"Yesypchuk, Daria",1159
12058755,371052,"El Aouni, Aya",829
12058757,321401,"Suvirdjonkova, Darja",1005
12058758,380073,"Parentini Vallega Montebruno, Ginevra",1386
12058759,305014,"Salton, Dylan",1475
12058761,191442,"Martinez, Louroi",1484
12058762,121248,"Roveri Sidney, Gabriel",1451
12058766,210114,"Ovcharenko, Ekaterina",634
12058772,38674,"Nesterov, Alexey",1499
12058773,256724,"Krapivin, Maxim",1497
12058774,351301,"Bergler, Olivia",1076
12058776,298800,"Garkusha, Eva",973
12058777,413192,"Andreevskaya, Vladislava",1182
12058780,306452,"Zvonaru, Ioana",916
12058784,118058,"Demidova, Diana",712
12058786,353490,"Vargová, Nina",628
12058789,371080,"Michalik, Radovan",1470
12058791,215390,"Mettraux, Marie",800
12058797,394626,"Boros, Attila",1498
12058828,50901,"Popko, Dmitry",339
12058833,205884,"Rachapudi, Prathyusha",1294
12058838,94501,"Bestetti, Giuliana",1329
12058840,258827,"Camerano, Elisa Andrea",1329
12058843,236918,"Cavelli, Carola",1257
12058851,69050,"Badosa, Paula",79
12058855,375161,"Aitkulov, Arslanbek",1278
12058858,228644,"Pogosian, Sergei",1287
12058862,182086,"Bass, Finn",1332
12058863,266466,"Khamis, Yusuf",1493
12058864,376934,"Krajci, Michal",1398
12058866,257517,"Dong, Zhenxiong",1338
12058867,214973,"Lorusso, Lorenzo",1464
12058868,349490,"Nad, Peter",1470
12058869,400497,"Van Zijl, Twan",1318
12058878,157464,"Bourgois, Cesar",1472
12058882,277721,"Kountourakis, Ioannis",1451
12058883,16852,"Uzhylovsky, Vladimir",1341
12058884,318575,"Shnaider, Diana",73
12058885,67759,"Alexandrova, Ekaterina",19
12058886,19017,"Azarenka, Victoria",31
12058887,274049,"Noskova, Linda",28
12058888,42289,"Linette, Magda",53
12058889,19520,"Maria, Tatjana",49
12058890,58515,"Collins, Danielle",71
12058898,391081,"Kelm, Yannik",1276
12058899,262905,"Lanz, Mischa",1499
12058900,460789,"Dedura-Palomero, Mariano",1398
12058905,245549,"Schaer, Jonas",1429
12058909,216050,"Gloeckler, Michael",1357
12058910,98607,"Chang, Sophie",384
12058915,300935,"Dapkutė, Iveta",1284
12058916,401341,"Ionescu, Iulia Andreea",1368
12058922,377988,"Chudejova, Mia",1313
12058932,322033,"Giessler, Elena Giovanna",1369
12058933,210545,"Oliver Sanchez, Maria",1325
12058935,323000,"Vanik, Jana",1300
12058937,396966,"De Koning, Rikke",1331
12058938,193293,"Hutchinson, Holly",1240
12058946,303360,"Falei, Aliona",249
12058947,207089,"Holmgren, August",296
12058950,226805,"Cressy, Maxime",128
12058960,226806,"Bax, Florent",551
12058961,58173,"De Schepper, Joffrey",1471
12058971,230344,"Oberleitner, Neil",610
12058972,41473,"de Schepper, Kenny",485
12058973,291050,"Aubriot, Alexandre",719
12058974,239879,"Nijboer, Ryan",437
12058981,52462,"Vatutin, Alexey",515
12058982,157394,"Rosenkranz, Mats",493
12058983,321948,"Coulibaly, Eliakim",447
12058984,349090,"Mikrut, Luka",491
12058995,210033,"Glinka, Daniil",492
12058997,244464,"Voisin, Emilien",537
12059044,95801,"Vavassori, Andrea",151
12059070,215722,"Tresca, Giuseppe",1292
12059076,302566,"Catani, Leonardo",1251
12059082,256033,"Jones, Miles",1411
12059088,100093,"Ferrari, Francesco",1212
12059089,322053,"Mouilleron Salvo, Manuel",1248
12059091,379443,"De Dios, Felipe",1474
12059097,213173,"Ingarao, Alessandro",1381
12059108,88494,"Christie, Freya",710
12059109,383997,"Svendsen, Johanne Christine",491
12059110,216457,"Koshiishi, Ayumi",549
12059111,296354,"Gimbrère, Jasmijn",545
12059112,377406,"Tatu, Sarah",1118
12059113,384606,"Stoiber, Ranah Akua",659
12059114,288583,"Wilson, Emma",974
12059116,329139,"Jaskova, Anika",746
12059117,213927,"Nuudi, Maileen",483
12059118,276328,"Piangerelli, Anastasia",920
12059119,386230,"Xu, Mingge",729
12059120,152766,"Helgo, Malene",528
12059121,198838,"Hoedt, Merel",527
12059122,115479,"Strešnáková, Katarína",547
12059123,161270,"Salden, Lara",513
12059124,19329,"Radwańska, Urszula",474
12059125,299765,"Bueno, Gonzalo",325
12059126,193083,"Morvayova, Viktoria",481
12059127,288575,"Martynov, Diana",541
12059128,118096,"Papadakis, Lena",494
12059129,46428,"Maleckova, Jesika",438
12059130,67659,"Primorac, Iva",496
12059131,373035,"Van Impe, Amelie",484
12059132,74875,"Wagner, Stephanie",551
12059137,251835,"Thurner, Noah",1481
12059143,221382,"Marques, Diogo",1635
12059159,382361,"Kukasian, Artur",1192
12059160,121022,"Wood, Warren",1113
12059161,189831,"Makhlouf, Mohamed Nazim",1338
12059167,414904,"Vadyala, Mansi",1275
12059168,313823,"Battesti, Alice",1369
12059169,258820,"Stuurman, Roland",1301
12059172,373201,"Alimli, Mikail",1425
12059175,445464,"Chayka, Aleksander",1236
12059178,294348,"Waldner, Niklas",1451
12059181,336635,"Gramaticopolo, Biagio",1219
12059182,256797,"Puskar, Samuel",1157
12059184,377356,"Duhan, Chirag",1367
12059190,232108,"Marandel, Lola",1208
12059191,232087,"Bergen, Mariia",
12059192,248303,"Ciocanu, Aurel",1457
12059194,314394,"Tran, Demi",1274
12059196,399682,"Semenova, Anna",1252
12059197,459923,"Lavizzari, Matteo",1315
12059198,298618,"Yamanaka, Taiyo",1032
12059204,194859,"Alkotop, Mousa",1356
12059210,190877,"Guerrieri, Andrea",619
12059217,238866,"Skorilas, Alexandros",745
12059218,220537,"Jubb, Paul",521
12059219,60614,"Poljak, David",919
12059221,351300,"Pawelski, Martyn",482
12059222,195248,"Kuhn, Nicola",656
12059224,267242,"Wendelken, Harry",575
12059225,201885,"Knaff, Alex",509
12059226,212809,"Parker, Stuart",769
12059227,291760,"Ferrari, Gianmarco",513
12059228,204764,"Berrettini, Jacopo",479
12059234,255420,"Comesaña, Francisco",120
12059240,199661,"Valkusz, Máté",211
12059277,271389,"Navone, Mariano",118
12059291,113905,"Moreno de Alboran, Nicolas",154
12059294,273679,"Atmane, Terence",144
12059369,298247,"Svajda, Zachary",145
12059381,47603,"Monteiro, Thiago",119
12059475,26120,"Marino, Rebecca",165
12059490,57289,"Dellien, Hugo",112
12059497,201870,"Hewitt, Dalayna",444
12059498,367819,"Candiotto, Ana",574
12059499,201731,"Mcadoo, Rasheeda",577
12059500,148264,"Gabric, Anna",432
12059501,133076,"Navarro Oliva, Maria Fernanda",715
12059502,223130,"Osuigwe, Whitney",436
12059503,45605,"Cé, Gabriela",404
12059504,406219,"Senties, Ximena",1246
12059505,80723,"Herazo Gonzalez, Maria Fernanda",569
12059506,210225,"Bayerlová, Michaela",500
12059507,200757,"Lemaître, Tiphanie",494
12059508,46651,"Melnikova, Marina",498
12059509,92877,"Fossa Huergo, Nicole",596
12059510,384697,"Cross, Kayla",678
12059511,198254,"Smith, Alana",416
12059836,223130,"Osuigwe, Whitney",364
12059837,273679,"Atmane, Terence",144
12059842,200777,"Blanchet, Ugo",205
12059845,107625,"Janvier, Maxime",263
12059846,16779,"Pospisil, Vasek",816
12059848,233700,"Onclin, Gauthier",259
12059849,207081,"Ajduković, Duje",125
12059940,244416,"Zakharov, Alexey",692
12059941,284517,"Vanshelboim, Eric",362
12060110,406648,"Buldorini, Peter",1118
12060121,355525,"Collignon, Raphael",448
12060306,460789,"Dedura-Palomero, Mariano",1398
12060517,200852,"O`Hoisin, Osgar",1036
12060680,78477,"Trinker, Jonas",1089
12060687,291828,"Zhang, Linghao",1247
12060689,457169,"Cilekova, Laura",1093
12060690,387857,"Ianin, Nikita",1355
12060692,295608,"Koaykul, Krittin",1454
12060693,457911,"Hou, Yanan",1239
12060694,256796,"Brosset, Samuel",1321
12060695,391100,"Delaunay, Carolann",1212
12060697,305444,"Zhao, Xichen",966
12060698,230975,"Guo, Meiqi",796
12060699,96981,"Xun, Fang Ying",875
12060700,243915,"Cohen, Aaron",1332
12060701,181384,"Sinha, Nitin Kumar",1038
12060702,205777,"Kumaran, Bharath Nishok",1461
12060754,173542,"Storrie, Ryan James",989
12060755,209102,"Zima, Leopold",970
12060788,386230,"Xu, Mingge",729
12060796,425564,"Loge, Jack",1014
12060799,94501,"Bestetti, Giuliana",1329
12060800,262922,"Giordano, Maddalena",1362
12060801,246169,"Samardzic, Ayline Esina",1359
12060802,329809,"Nikolenko, Tatyana",
12060803,171064,"Park, Subin",
12060806,418056,"Tagger, Lilli",1362
12060819,399603,"Romano, Filippo",1204
12060829,156826,"van Wyk, Kris",413
12060830,111857,"Ursu, Vadym",429
12060832,302531,"Malgiaritta, Maurus",1462
12060888,269291,"Forejtek, Jonas",432
12060931,179294,"Opitz, Jannik",1251
12060932,389664,"Fix, David",1122
12060934,399574,"Maute, Jannik",1196
12060936,225214,"Gadamauri, Buvaysar",546
12060937,244419,"Vylegzhanin, Nikolay",557
12060938,378425,"Rossi, Leonardo",753
12060945,241718,"Erel, Yanki",332
12061007,234320,"Aikawa, Mayuka",585
12061008,321401,"Suvirdjonkova, Darja",1005
12061010,215390,"Mettraux, Marie",801
12061011,191442,"Martinez, Louroi",1479
12061012,121248,"Roveri Sidney, Gabriel",1454
12061014,306452,"Zvonaru, Ioana",910
12061015,351301,"Bergler, Olivia",1076
12061017,55793,"Chiesa, Deborah",586
12061018,210114,"Ovcharenko, Ekaterina",635
12061019,414969,"Yesypchuk, Daria",1159
12061020,380073,"Parentini Vallega Montebruno, Ginevra",1386
12061022,371052,"El Aouni, Aya",820
12061024,191637,"Branstine, Carson",619
12061025,248227,"Horiuchi, Ryusuke",1419
12061026,118058,"Demidova, Diana",708
12061027,413192,"Andreevskaya, Vladislava",1182
12061028,38674,"Nesterov, Alexey",1499
12061030,353490,"Vargová, Nina",628
12061031,49638,"Shyla, Yaraslav",1486
12061032,188493,"Podlinska, Marcelina",871
12061034,20158,"Webley-Smith, Emily",1051
12061044,351300,"Pawelski, Martyn",471
12061086,236918,"Cavelli, Carola",1257
12061088,398789,"Kalamaris, Georgia",1246
12061092,321948,"Coulibaly, Eliakim",451
12061241,210545,"Oliver Sanchez, Maria",1325
12061243,377988,"Chudejova, Mia",1307
12061245,300935,"Dapkutė, Iveta",1284
12061248,264970,"Vlckova, Karolina",1254
12061249,396966,"De Koning, Rikke",1331
12061254,193293,"Hutchinson, Holly",1246
12061278,386231,"Lacy, Isabelle",686
12061279,213927,"Nuudi, Maileen",487
12061280,220536,"Gillan, Alice",728
12061281,152766,"Helgo, Malene",524
12061282,460490,"Stojsavljevic, Mika",1033
12061283,383997,"Svendsen, Johanne Christine",493
12061293,25838,"Goffin, David",134
12061323,99587,"Chung, Yunseong",379
12061331,469871,"Arai, Aely",1308
12061339,133076,"Navarro Oliva, Maria Fernanda",703
12061350,200852,"O`Hoisin, Osgar",1036
12061351,245549,"Schaer, Jonas",1429
12061375,220537,"Jubb, Paul",502
12061412,258827,"Camerano, Elisa Andrea",1329
12061423,209102,"Zima, Leopold",970
12061426,389664,"Fix, David",1122
12061452,63238,"Morderger, Yana",655
12061454,322053,"Mouilleron Salvo, Manuel",1251
12061455,100093,"Ferrari, Francesco",1212
12061456,196520,"Toma, Maria",813
12061457,255404,"Perello Saavedra, Judith",937
12061460,74875,"Wagner, Stephanie",551
12061462,288612,"Rogers, Anna Sinclair",667
12061463,114885,"Nikles, Johan",1389
12061466,360262,"Simunyu, Celine",915
12061468,255461,"Boehner, Laura",1224
12061469,385219,"Gennaro, Camilla",1110
12061472,288575,"Martynov, Diana",541
12061474,19329,"Radwańska, Urszula",490
12061476,213173,"Ingarao, Alessandro",1381
12061477,67659,"Primorac, Iva",496
12061479,204753,"Chiesa, Enola",815
12061480,166074,"Ceschi, Gloria",1175
12061535,213079,"Gobat, Adrien",556
12061536,399603,"Romano, Filippo",1064
12061539,291760,"Ferrari, Gianmarco",523
12061540,201885,"Knaff, Alex",509
12061541,267242,"Wendelken, Harry",576
12061561,280198,"Osabuohien, Adesuwa",1329
12061563,256797,"Puskar, Samuel",1161
12061565,298618,"Yamanaka, Taiyo",1034
12061566,189831,"Makhlouf, Mohamed Nazim",1345
12061571,194859,"Alkotop, Mousa",1360
12061572,232087,"Bergen, Mariia",
12061573,382361,"Kukasian, Artur",1160
12061574,273779,"Delai, Melania",1180
12061577,121022,"Wood, Warren",1119
12061580,294348,"Waldner, Niklas",1451
12061598,425564,"Loge, Jack",1016
12061637,399574,"Maute, Jannik",1201
12061710,247962,"Vandermeersch, Cyril",823
12061810,228644,"Pogosian, Sergei",1180
12061811,400497,"Van Zijl, Twan",1320
12061814,375161,"Aitkulov, Arslanbek",1278
12061815,376934,"Krajci, Michal",1398
12061816,182086,"Bass, Finn",1335
12061818,383428,"Mossur, Mykhailo",1717
12061821,277721,"Kountourakis, Ioannis",1464
12061822,268807,"Verbin, Pavel",1154
12061919,210033,"Glinka, Daniil",493
12061927,251835,"Thurner, Noah",1481
12061954,186264,"Bruna, Nicolas",1287
12061960,302587,"Monferrer, Ezequiel",1142
12061962,303899,"Hess, Sean",1033
12061963,38278,"Cuevas, Martín",1142
12061965,401440,"Lehmann, Nikos",1273
12061966,300247,"Cury Bueres, Matheus",1412
12061967,391778,"Del Pino, Mateo",1168
12062453,45605,"Cé, Gabriela",415
12062454,201870,"Hewitt, Dalayna",443
12062455,210225,"Bayerlová, Michaela",501
12062456,148264,"Gabric, Anna",432
12062457,198254,"Smith, Alana",416
12062458,163912,"Boulais, Isabelle",663
12062459,120664,"Pedretti, Thaisa Grana",750
12062460,200757,"Lemaître, Tiphanie",494
12017969,308084,"Darderi, Luciano",76
12018500,138546,"Paul, Tommy",14
12018539,23581,"Dimitrov, Grigor",13
12018674,132370,"Kasatkina, Daria",13
12018708,20732,"Plíšková, Karolína",59
12018729,45835,"Hunter, Storm",128
12049668,42289,"Linette, Magda",53
12049673,19546,"Pavlyuchenkova, Anastasia",32
12049674,65950,"Sakkari, Maria",9
12049675,110803,"Minnen, Greet",85
12049677,105463,"Bouzkova, Marie",35
12049678,78551,"Mertens, Elise",25
12049679,250279,"Fernandez, Leylah",38
12049681,19728,"Cirstea, Sorana",22
12049693,67759,"Alexandrova, Ekaterina",19
12049695,19017,"Azarenka, Victoria",31
12056865,23158,"Stephens, Sloane",39
12056866,227431,"Wang, Xinyu",42
12056867,90664,"Kalinina, Anhelina",32
12056869,19704,"Martic, Petra",67
12056870,42339,"Garcia, Caroline",21
12056871,210831,"Potapova, Anastasia",34
12056872,20732,"Plíšková, Karolína",59
12056873,128584,"Samsonova, Liudmila",15
12056874,69208,"Paolini, Jasmine",24
12056875,78551,"Mertens, Elise",25
12056876,45584,"Zhu, Lin",57
12056878,132370,"Kasatkina, Daria",13
12056879,91960,"Kenin, Sofia",45
12056880,72376,"Siniakova, Katerina",42
12056902,264344,"Shevchenko, Alexander",57
12056906,261015,"Musetti, Lorenzo",26
12056908,163480,"Bublik, Alexander",23
12056909,244420,"De Jong, Jesper",141
12057499,298795,"Mochizuki, Shintaro",142
12057500,207050,"Holt, Brandon",296
12057530,198592,"Kecmanović, Miomir",40
12057531,124656,"Vukić, Aleksandar",69
12057533,299538,"Arnaldi, Matteo",43
12057535,125006,"Borges, Nuno",46
12058489,94747,"Hoang, Antoine",543
12058641,326246,"Sharipov, Marat",351
12058660,248845,"Marmousez, Lilian",860
12058688,154570,"Orlov, Vladyslav",597
12058689,66002,"Lokoli, Laurent",322
12058696,179628,"Haliak, Mikalai",373
12058699,110707,"Pichler, David",596
12058700,331896,"Milev, Yanaki",544
12058702,332304,"Nesterov, Petr",568
12058828,50901,"Popko, Dmitry",338
12058840,258827,"Camerano, Elisa Andrea",1329
12058851,69050,"Badosa, Paula",79
12058855,375161,"Aitkulov, Arslanbek",1281
12058864,376934,"Krajci, Michal",1403
12058866,257517,"Dong, Zhenxiong",1345
12058884,318575,"Shnaider, Diana",75
12058885,67759,"Alexandrova, Ekaterina",19
12058886,19017,"Azarenka, Victoria",27
12058887,274049,"Noskova, Linda",28
12058888,42289,"Linette, Magda",53
12058889,19520,"Maria, Tatjana",54
12058890,58515,"Collins, Danielle",63
12058910,98607,"Chang, Sophie",389
12058946,303360,"Falei, Aliona",201
12058971,230344,"Oberleitner, Neil",608
12058972,41473,"de Schepper, Kenny",487
12058973,291050,"Aubriot, Alexandre",720
12058974,239879,"Nijboer, Ryan",438
12058981,52462,"Vatutin, Alexey",517
12058983,321948,"Coulibaly, Eliakim",451
12058995,210033,"Glinka, Daniil",493
12058997,244464,"Voisin, Emilien",538
12059089,322053,"Mouilleron Salvo, Manuel",1251
12059110,216457,"Koshiishi, Ayumi",549
12059113,384606,"Stoiber, Ranah Akua",617
12059114,288583,"Wilson, Emma",974
12059118,276328,"Piangerelli, Anastasia",917
12059119,386230,"Xu, Mingge",731
12059121,198838,"Hoedt, Merel",530
12059122,115479,"Strešnáková, Katarína",547
12059123,161270,"Salden, Lara",497
12059124,19329,"Radwańska, Urszula",502
12059125,299765,"Bueno, Gonzalo",323
12059128,118096,"Papadakis, Lena",495
12059130,67659,"Primorac, Iva",499
12059131,373035,"Van Impe, Amelie",478
12059132,74875,"Wagner, Stephanie",548
12059137,251835,"Thurner, Noah",1481
12059143,221382,"Marques, Diogo",1635
12059160,121022,"Wood, Warren",1119
12059167,414904,"Vadyala, Mansi",1275
12059168,313823,"Battesti, Alice",1369
12059190,232108,"Marandel, Lola",1209
12059191,232087,"Bergen, Mariia",
12059194,314394,"Tran, Demi",1274
12059196,399682,"Semenova, Anna",1248
12059217,238866,"Skorilas, Alexandros",744
12059218,220537,"Jubb, Paul",502
12059219,60614,"Poljak, David",922
12059222,195248,"Kuhn, Nicola",656
12059224,267242,"Wendelken, Harry",576
12059225,201885,"Knaff, Alex",509
12059226,212809,"Parker, Stuart",733
12059227,291760,"Ferrari, Gianmarco",523
12059234,255420,"Comesaña, Francisco",119
12059235,15434,"Fognini, Fabio",103
12059239,57021,"Kovalik, Jozef",232
12059240,199661,"Valkusz, Máté",208
12059241,56017,"Ritschard, Alexander",181
12059243,63090,"Fatic, Nerman",200
12059244,209103,"Molleker, Rudolf",185
12059245,38517,"Trungelliti, Marco",229
12059246,49172,"Dzumhur, Damir",160
12059247,14414,"Gasquet, Richard",130
12059248,111837,"Harris, Billy",191
12059251,208225,"Squire, Henri",257
12059252,294337,"Bellucci, Mattia",193
12059257,135778,"Poullain, Lucas",247
12059258,103625,"Geerts, Michael",299
12059259,255449,"Royer, Valentin",251
12059263,220541,"Mchugh, Aidan",346
12059264,406808,"Searle, Henry",874
12059267,42029,"Safwat, Mohamed",360
12059268,390214,"Blockx, Alexander",312
12059271,245110,"Matusevich, Anton",468
12059273,245307,"Stewart, Hamish",504
12059277,271389,"Navone, Mariano",117
12059291,113905,"Moreno de Alboran, Nicolas",149
12059369,298247,"Svajda, Zachary",146
12059381,47603,"Monteiro, Thiago",118
12059442,127208,"Altmaier, Daniel",53
12059445,169496,"Etcheverry, Tomas Martin",27
12059446,73987,"Cachin, Pedro",74
12059447,97231,"Djere, Laslo",35
12059475,26120,"Marino, Rebecca",146
12059490,57289,"Dellien, Hugo",135
12059497,201870,"Hewitt, Dalayna",443
12059499,201731,"Mcadoo, Rasheeda",577
12059500,148264,"Gabric, Anna",432
12059501,133076,"Navarro Oliva, Maria Fernanda",720
12059502,223130,"Osuigwe, Whitney",368
12059503,45605,"Cé, Gabriela",441
12059505,80723,"Herazo Gonzalez, Maria Fernanda",571
12059506,210225,"Bayerlová, Michaela",501
12059507,200757,"Lemaître, Tiphanie",490
12059508,46651,"Melnikova, Marina",450
12059509,92877,"Fossa Huergo, Nicole",582
12059510,384697,"Cross, Kayla",662
12059836,223130,"Osuigwe, Whitney",364
12059837,273679,"Atmane, Terence",143
12059841,17017,"Donskoy, Evgeny",270
12059842,200777,"Blanchet, Ugo",195
12059843,163996,"Wu, Tung-Lin",235
12059844,131566,"Nagal, Sumit",98
12059845,107625,"Janvier, Maxime",259
12059846,16779,"Pospisil, Vasek",816
12059847,299481,"Sekulic, Philip",271
12059848,233700,"Onclin, Gauthier",252
12059849,207081,"Ajduković, Duje",125
12059941,284517,"Vanshelboim, Eric",362
12059942,97977,"Hong, Seong Chan",221
12060110,406648,"Buldorini, Peter",1123
12060121,355525,"Collignon, Raphael",448
12060306,460789,"Dedura-Palomero, Mariano",1403
12060517,200852,"O`Hoisin, Osgar",1038
12060680,78477,"Trinker, Jonas",1094
12060687,291828,"Zhang, Linghao",1247
12060689,457169,"Cilekova, Laura",1093
12060690,387857,"Ianin, Nikita",1355
12060692,295608,"Koaykul, Krittin",1454
12060693,457911,"Hou, Yanan",1241
12060694,256796,"Brosset, Samuel",1321
12060695,391100,"Delaunay, Carolann",1213
12060697,305444,"Zhao, Xichen",966
12060698,230975,"Guo, Meiqi",796
12060699,96981,"Xun, Fang Ying",874
12060700,243915,"Cohen, Aaron",1335
12060701,181384,"Sinha, Nitin Kumar",1040
12060702,205777,"Kumaran, Bharath Nishok",1461
12060754,173542,"Storrie, Ryan James",1013
12060755,209102,"Zima, Leopold",973
12060788,386230,"Xu, Mingge",731
12060796,425564,"Loge, Jack",1016
12060799,94501,"Bestetti, Giuliana",1329
12060800,262922,"Giordano, Maddalena",1360
12060801,246169,"Samardzic, Ayline Esina",1357
12060802,329809,"Nikolenko, Tatyana",
12060803,171064,"Park, Subin",
12060806,418056,"Tagger, Lilli",1360
12060816,16683,"Kukushkin, Mikhail",231
12060819,399603,"Romano, Filippo",1064
12060829,156826,"van Wyk, Kris",413
12060830,111857,"Ursu, Vadym",429
12060832,302531,"Malgiaritta, Maurus",1464
12060888,269291,"Forejtek, Jonas",432
12060931,179294,"Opitz, Jannik",1251
12060932,389664,"Fix, David",1122
12060934,399574,"Maute, Jannik",1201
12060936,225214,"Gadamauri, Buvaysar",546
12060937,244419,"Vylegzhanin, Nikolay",557
12060938,378425,"Rossi, Leonardo",753
12060945,241718,"Erel, Yanki",332
12061007,234320,"Aikawa, Mayuka",585
12061008,321401,"Suvirdjonkova, Darja",1005
12061010,215390,"Mettraux, Marie",801
12061011,191442,"Martinez, Louroi",1479
12061012,121248,"Roveri Sidney, Gabriel",1454
12061014,306452,"Zvonaru, Ioana",910
12061015,351301,"Bergler, Olivia",1076
12061017,55793,"Chiesa, Deborah",587
12061018,210114,"Ovcharenko, Ekaterina",635
12061019,414969,"Yesypchuk, Daria",1158
12061020,380073,"Parentini Vallega Montebruno, Ginevra",1386
12061022,371052,"El Aouni, Aya",820
12061024,191637,"Branstine, Carson",619
12061025,248227,"Horiuchi, Ryusuke",1419
12061026,118058,"Demidova, Diana",708
12061027,413192,"Andreevskaya, Vladislava",1182
12061028,38674,"Nesterov, Alexey",1499
12061030,353490,"Vargová, Nina",628
12061031,49638,"Shyla, Yaraslav",1486
12061032,188493,"Podlinska, Marcelina",869
12061034,20158,"Webley-Smith, Emily",1051
12061044,351300,"Pawelski, Martyn",471
12061086,236918,"Cavelli, Carola",1257
12061088,398789,"Kalamaris, Georgia",1246
12061092,321948,"Coulibaly, Eliakim",451
12061241,210545,"Oliver Sanchez, Maria",1319
12061243,377988,"Chudejova, Mia",1307
12061245,300935,"Dapkutė, Iveta",1284
12061248,264970,"Vlckova, Karolina",1254
12061249,396966,"De Koning, Rikke",1327
12061254,193293,"Hutchinson, Holly",1240
12061278,386231,"Lacy, Isabelle",680
12061279,213927,"Nuudi, Maileen",487
12061280,220536,"Gillan, Alice",728
12061281,152766,"Helgo, Malene",524
12061282,460490,"Stojsavljevic, Mika",863
12061283,383997,"Svendsen, Johanne Christine",493
12061293,25838,"Goffin, David",133
12061298,192013,"Auger-Aliassime, Felix",28
12061323,99587,"Chung, Yunseong",379
12061331,469871,"Arai, Aely",1308
12061339,133076,"Navarro Oliva, Maria Fernanda",703
12061350,200852,"O`Hoisin, Osgar",1038
12061351,245549,"Schaer, Jonas",1429
12061375,220537,"Jubb, Paul",502
12061412,258827,"Camerano, Elisa Andrea",1329
12061423,209102,"Zima, Leopold",973
12061426,389664,"Fix, David",1122
12061452,63238,"Morderger, Yana",655
12061454,322053,"Mouilleron Salvo, Manuel",1251
12061455,100093,"Ferrari, Francesco",1212
12061456,196520,"Toma, Maria",813
12061457,255404,"Perello Saavedra, Judith",937
12061460,74875,"Wagner, Stephanie",548
12061462,288612,"Rogers, Anna Sinclair",667
12061463,114885,"Nikles, Johan",1389
12061466,360262,"Simunyu, Celine",927
12061468,255461,"Boehner, Laura",1225
12061469,385219,"Gennaro, Camilla",1110
