player_id,height,current_rank
138792,,1273
396013,,986
362037,,1010
16615,1.91,1183
329199,,1318
267214,,1282
284066,,1174
191092,,1235
405576,,837
50901,1.91,276
236916,,
385219,,960
396966,,1318
245060,,1178
335022,,1144
300984,,1235
216040,,1042
372310,1.83,475
385274,,762
198725,1.78,1012
200778,,1495
460257,,1054
308249,,1459
169370,,1460
482562,,1373
192341,,1333
390215,,1313
189831,1.93,1354
55793,1.7,565
353488,,760
224121,,608
290206,,545
122330,,1194
97031,,699
79315,,412
79929,1.73,1419
48486,,348
390213,,1148
475952,,1493
296390,,389
297938,,1095
284048,1.7,372
194356,,361
332110,,1365
383066,,1428
382388,,1228
416458,,1489
311647,,1172
407382,,1217
455710,,1317
423931,,1279
81275,1.7,896
135084,1.85,957
342273,,716
245531,1.85,746
341952,1.88,711
249463,1.78,958
281443,1.83,1019
340531,,1066
201847,1.85,311
325141,1.91,299
145936,1.91,703
57155,1.98,319
205989,1.88,1152
394498,,1484
113889,1.96,1311
298057,1.75,331
50847,1.85,180
195817,1.83,1474
376420,,1188
322033,,1355
189618,,1083
406163,,924
255404,,922
339454,,357
189578,,857
291911,,838
178350,,884
55313,,929
205907,,1317
52948,,969
285215,1.88,1032
381831,,1061
200844,,1163
199535,,
225278,,1194
423114,,1220
201268,1.88,1468
281477,,1240
337897,1.8,1014
200852,1.93,1074
138902,,
284517,1.88,358
269291,1.83,420
74439,1.88,933
447446,1.96,1155
192246,1.91,442
18066,1.88,638
414847,,1046
199379,1.85,413
232615,1.85,397
213076,1.88,327
331896,1.8,552
84671,1.78,1465
68478,1.85,1489
163504,1.98,4
206570,1.88,3
138546,1.85,14
228272,1.76,1
208225,1.96,240
208225,1.96,240
231620,1.8,293
124656,1.88,65
112783,1.96,142
124656,1.88,65
125006,1.85,61
125006,1.85,61
261017,1.96,226
207034,1.75,245
302582,1.88,225
223513,1.85,257
38183,1.83,130
318575,,62
245017,,797
180948,,1017
251345,,1119
245109,1.93,774
51309,1.93,432
410065,,1055
52462,1.78,631
210033,1.88,461
385274,,754
121178,1.98,384
160530,,946
100273,,609
63642,1.88,263
338890,1.88,387
332985,1.73,474
341818,1.88,287
168420,1.8,521
51839,1.7,333
375088,,1156
190208,,656
233010,,1247
50901,1.91,250
204776,1.93,381
195386,1.78,882
221015,1.81,949
224619,1.75,1372
170976,1.88,1800
163996,1.88,270
207050,1.85,288
25683,1.85,361
99405,1.71,283
272473,,475
378554,1.88,732
311586,1.85,578
58369,1.83,269
300187,1.8,1449
154806,,540
353490,,603
67743,,239
269874,,749
145930,,927
152074,,805
301521,,758
179248,,704
99775,,861
296392,,787
288499,,830
462156,,1270
151380,,
448232,,875
466991,,1318
276310,,665
111857,1.8,425
55745,1.93,640
300559,,728
93589,1.83,715
152864,1.8,637
168524,,645
267148,1.73,132
217437,1.91,554
197809,1.83,358
129534,1.8,175
196399,1.88,1486
94747,1.83,495
452586,,986
379442,1.88,920
121178,1.98,384
375939,,985
228644,,1182
191442,1.88,1497
414358,,1337
171072,,1717
254264,,1090
297977,1.75,1131
100093,1.8,1174
138792,,1274
396013,,989
362037,,1010
16615,1.91,1186
329199,,1318
267214,,1282
137990,,503
63642,1.88,263
288612,,683
284066,,1196
191092,,1230
405576,,835
50901,1.91,250
236916,,
376006,,324
385219,,959
396966,,1318
245060,,1178
335022,,1147
300984,,1230
210545,,1337
191823,,
280113,,
216040,,1044
372310,1.83,474
385274,,754
198725,1.78,1012
200778,,1495
460257,,906
308249,,1459
213081,1.98,901
169370,,1474
482562,,1382
192341,,1340
390215,,1319
189831,1.93,1290
339606,1.91,769
55793,1.7,586
353488,,751
224121,,611
290206,,545
122330,,1200
97031,,694
79315,,416
79929,1.73,1429
48486,,343
390213,,1153
475952,,1493
296390,,388
297938,,1099
284048,1.7,370
194356,,377
332110,,1375
383066,,1428
382388,,1233
416458,,1489
311647,,1179
407382,,1222
455710,,1322
423931,,1290
81275,1.7,900
135084,1.85,942
342273,,720
245531,1.85,760
341952,1.88,718
249463,1.78,961
281443,1.83,1021
340531,,1068
201847,1.85,321
325141,1.91,290
145936,1.91,706
57155,1.98,323
205989,1.88,1155
394498,,1484
113889,1.96,1317
15858,1.8,313
298057,1.75,334
50847,1.85,184
51839,1.7,333
100097,1.85,626
277195,1.83,616
195817,1.83,1474
376420,,1188
322033,,1357
189618,,1083
406163,,937
255404,,922
339454,,356
189578,,852
291911,,823
178350,,887
55313,,929
205907,,1317
340013,,1357
52948,,973
285215,1.88,1035
381831,,1063
200844,,1165
199535,,
225278,,1200
423114,,1227
201268,1.88,1468
281477,,1240
337897,1.8,994
200852,1.93,1073
138902,,
284517,1.88,363
269291,1.83,421
74439,1.88,1439
447446,1.96,1161
192246,1.91,429
18066,1.88,694
414847,,1027
199379,1.85,392
232615,1.85,401
213076,1.88,330
331896,1.8,513
452586,,986
405124,1.83,1106
84671,1.78,1465
171048,1.88,1382
300247,,1412
68478,1.85,1489
314519,,109
256104,1.7,121
339456,1.8,364
69988,1.7,77
19876,1.82,88
45835,1.66,122
60276,1.7,78
110803,,79
53789,1.75,89
327924,1.75,171
51387,1.7,72
67757,1.76,81
179300,1.7,114
37508,1.68,91
41524,1.63,626
72450,1.63,76
233214,,120
46304,1.76,69
64968,1.83,84
137962,1.73,86
183861,1.65,107
110299,1.68,118
71034,1.79,117
275105,,127
297139,1.83,435
236767,1.85,1265
231579,1.93,533
124708,,442
85877,1.75,439
381917,1.78,487
315774,1.78,443
16823,1.8,1231
73572,1.8,951
318572,1.78,684
243452,1.98,898
215377,1.75,802
16833,1.85,241
235930,1.83,320
341820,1.8,248
58371,1.88,276
459208,2.06,1345
214978,1.7,1440
280163,,1378
263659,1.91,1449
407832,1.93,1273
353983,1.75,1473
448232,,875
413123,,1354
469871,,1302
288499,,830
99775,,861
418094,1.85,878
105973,1.8,913
221211,1.88,783
217462,1.75,746
243612,1.88,709
221327,1.85,832
243670,,1423
145008,1.8,1234
291828,1.83,1261
388383,,1375
141914,,1261
275466,1.73,716
284517,1.88,363
269291,1.83,421
339989,1.85,1611
339448,,1368
209081,1.8,1166
377343,,1198
18223,1.88,1355
17048,,1468
221328,,1215
377356,,1297
197410,1.7,1491
114885,1.73,1024
232615,1.85,401
325141,1.91,290
455810,,1171
391744,,941
329199,,1318
232660,,1009
375939,,985
254264,,1090
396013,,989
275933,,992
332984,,1024
414358,,1337
213076,1.88,330
371080,,1491
362037,,1010
57155,1.98,323
201847,1.85,321
214973,1.88,1486
105543,,1302
423114,,1227
226781,,1177
200852,1.93,1073
285215,1.88,1035
138902,,
382351,,1217
326740,,1100
281477,,1240
199535,,
337897,1.8,994
383429,,1292
318711,,1357
381831,,1063
323000,,1282
200844,,1165
300935,,1295
236818,,1357
382388,,1233
423931,,1290
455710,,1322
332110,,1375
90068,1.91,1388
311647,,1179
284048,1.7,370
475952,,1493
390213,,1153
48486,,343
122330,,1200
348712,,355
297938,,1099
236916,,
152762,,1106
421776,,1133
193293,,1223
382313,,1282
93275,,1201
398789,,1230
388600,,1131
178350,,887
52948,,973
205907,,1317
255404,,922
406163,,937
277332,,
189578,,852
445464,,1250
411022,,1213
192341,,1340
340528,,997
227154,,1316
353587,,1302
169370,,1474
328153,1.83,1100
210540,,1111
189831,1.93,1290
482562,,1382
49359,1.85,1499
250858,,
349923,,1386
267576,1.88,592
198725,1.78,1012
460257,,906
199379,1.85,392
228644,,1182
297977,1.75,1131
16615,1.91,1186
100093,1.8,1174
195248,1.85,570
339606,1.91,769
390958,,743
340531,,1068
281443,1.83,1021
245531,1.85,760
342273,,720
81275,1.7,900
341952,1.88,718
135084,1.85,942
246169,,1354
216040,,1044
245060,,1178
335022,,1147
396966,,1318
385219,,959
300984,,1230
348987,,244
82307,1.76,277
318257,,272
383652,,290
42839,1.85,284
73500,1.68,307
376420,,1188
213081,1.98,901
291911,,823
305655,1.83,753
283488,1.85,740
381399,1.88,609
48602,,1430
368387,,1347
195817,1.83,1474
138714,,1492
201850,,1078
169630,1.73,1013
26204,1.85,1086
121122,1.78,1275
15858,1.8,313
414353,,896
264982,,1050
191430,,866
44417,,1039
153744,,976
280925,,1121
402533,,1236
171354,,902
383458,,1256
300213,,849
379444,1.75,1468
224619,1.75,1372
186264,1.88,1298
130722,,1461
321326,1.78,1439
155700,1.73,1327
448232,,875
328153,1.83,1100
445464,,1250
340528,,997
163504,1.98,4
228272,1.76,1
208225,1.96,240
125006,1.85,61
207034,1.75,245
38183,1.83,130
300559,,728
168524,,645
121178,1.98,384
228644,,1182
297977,1.75,1131
100093,1.8,1174
16615,1.91,1186
137990,,503
63642,1.88,263
288612,,683
405576,,835
50901,1.91,250
376006,,324
245060,,1178
210545,,1337
191823,,
280113,,
216040,,1044
385274,,754
213081,1.98,901
339606,1.91,769
296390,,388
194356,,377
311647,,1179
455710,,1322
342273,,720
341952,1.88,718
281443,1.83,1021
340531,,1068
57155,1.98,323
205989,1.88,1155
394498,,1484
113889,1.96,1317
15858,1.8,313
298057,1.75,334
50847,1.85,184
51839,1.7,333
100097,1.85,626
277195,1.83,616
376420,,1188
322033,,1357
189618,,1083
339454,,356
291911,,823
55313,,929
340013,,1357
225278,,1200
281477,,1240
414847,,1027
199379,1.85,392
213076,1.88,330
331896,1.8,513
452586,,986
405124,1.83,1106
84671,1.78,1465
171048,1.88,1382
300247,,1412
68478,1.85,1489
314519,,109
256104,1.7,121
339456,1.8,364
69988,1.7,77
19876,1.82,88
45835,1.66,122
60276,1.7,78
110803,,79
53789,1.75,89
327924,1.75,171
51387,1.7,72
67757,1.76,81
179300,1.7,114
37508,1.68,91
41524,1.63,626
72450,1.63,76
233214,,120
46304,1.76,69
64968,1.83,84
137962,1.73,86
183861,1.65,106
110299,1.68,118
71034,1.79,117
275105,,127
297139,1.83,435
236767,1.85,1265
231579,1.93,533
124708,,442
85877,1.75,439
381917,1.78,487
315774,1.78,443
16823,1.8,1231
73572,1.8,951
318572,1.78,684
215802,1.83,1461
269909,1.75,286
141882,1.8,220
43761,1.83,274
243452,1.98,898
215377,1.75,802
38180,1.83,445
232036,1.85,230
386107,1.88,702
309157,1.83,307
335630,1.85,629
113979,1.88,237
77007,1.83,653
16833,1.85,241
59304,1.83,218
63090,1.91,200
121182,1.98,247
36300,1.85,190
90110,1.91,353
132558,1.83,233
205795,1.8,108
235930,1.83,320
43748,1.85,90
185434,1.91,206
264358,1.88,152
341820,1.8,248
58371,1.88,276
44547,1.75,155
338890,1.88,387
177686,1.78,300
243925,1.91,154
459208,2.06,1345
214978,1.7,1440
280163,,1378
263659,1.91,1449
407832,1.93,1273
353983,1.75,1473
448232,,875
413123,,1354
469871,,1302
288499,,830
99775,,861
418094,1.85,878
105973,1.8,913
221211,1.88,783
217462,1.75,746
243612,1.88,709
221327,1.85,832
243670,,1423
145008,1.8,1234
291828,1.83,1261
388383,,1375
141914,,1261
275466,1.73,716
284517,1.88,363
269291,1.83,421
339989,1.85,1611
339448,,1368
209081,1.8,1166
377343,,1198
18223,1.88,1355
17048,,1468
221328,,1215
377356,,1297
197410,1.7,1491
114885,1.73,1024
232615,1.85,401
325141,1.91,290
455810,,1171
391744,,941
329199,,1318
232660,,1009
375939,,985
254264,,1090
396013,,989
275933,,992
332984,,1024
414358,,1337
213076,1.88,330
371080,,1491
362037,,1010
57155,1.98,323
201847,1.85,321
214973,1.88,1486
105543,,1302
423114,,1227
226781,,1177
200852,1.93,1073
285215,1.88,1035
138902,,
382351,,1217
326740,,1100
281477,,1240
199535,,
337897,1.8,994
383429,,1292
318711,,1357
381831,,1063
323000,,1282
200844,,1165
300935,,1295
236818,,1357
382388,,1233
423931,,1290
455710,,1322
332110,,1375
90068,1.91,1388
311647,,1179
284048,1.7,370
475952,,1493
390213,,1153
48486,,343
122330,,1200
348712,,355
297938,,1099
236916,,
152762,,1106
421776,,1133
193293,,1223
382313,,1282
93275,,1201
398789,,1230
388600,,1131
178350,,887
52948,,973
205907,,1317
322033,,1357
339454,,356
255404,,922
406163,,937
277332,,
189578,,852
445464,,1250
411022,,1213
192341,,1340
340528,,997
227154,,1316
353587,,1302
169370,,1474
328153,1.83,1100
210540,,1111
189831,1.93,1290
482562,,1382
49359,1.85,1499
250858,,
349923,,1386
267576,1.88,592
198725,1.78,1012
460257,,906
177658,1.83,667
180104,1.8,843
199379,1.85,392
228644,,1182
297977,1.75,1131
16615,1.91,1186
100093,1.8,1174
195248,1.85,570
67757,1.76,81
339606,1.91,769
390958,,743
340531,,1068
281443,1.83,1021
245531,1.85,760
342273,,720
81275,1.7,900
341952,1.88,718
135084,1.85,942
55313,,929
246169,,1354
280113,,
216040,,1044
245060,,1178
335022,,1147
396966,,1318
385219,,959
300984,,1230
210545,,1337
348987,,244
82307,1.76,277
378686,,249
318257,,272
383652,,290
42839,1.85,284
198209,,295
73500,1.68,307
376420,,1188
213081,1.98,901
291911,,823
69988,1.7,77
60276,1.7,78
305655,1.83,753
283488,1.85,740
381399,1.88,609
48602,,1430
368387,,1347
195817,1.83,1474
138714,,1492
201850,,1078
169630,1.73,1013
26204,1.85,1086
121122,1.78,1275
46304,1.76,69
51387,1.7,72
64968,1.83,84
187230,1.91,419
65992,1.73,558
15858,1.8,313
414353,,896
264982,,1050
191430,,866
44417,,1039
153744,,976
280925,,1121
402533,,1236
171354,,902
383458,,1256
300213,,849
37508,1.68,90
198197,,123
379444,1.75,1468
224619,1.75,1372
186264,1.88,1298
53789,1.75,92
130722,,1461
329576,1.75,1430
321326,1.78,1439
144160,1.8,741
297139,1.83,435
231579,1.93,533
171048,1.88,1382
68478,1.85,1489
84671,1.78,1465
85877,1.75,439
187608,1.83,98
158748,1.85,134
298795,1.75,143
163636,1.93,128
273679,1.93,129
232057,1.85,132
108767,1.83,156
107357,1.96,137
207575,1.83,150
298247,1.75,136
63606,1.96,82
200159,1.91,91
161262,1.85,76
77223,1.85,88
64570,1.85,104
95801,1.91,148
235576,1.88,92
372312,1.93,70
210479,1.83,94
280151,2.03,133
59281,1.7,71
205906,1.73,89
287803,1.83,74
413296,1.93,955
110803,,79
213059,1.96,1091
155700,1.73,1327
220801,1.78,112
19876,1.82,88
405124,1.83,1106
300247,,1412
315774,1.78,443
381917,1.78,487
173542,1.75,1011
111783,1.93,987
422758,1.91,917
119118,1.75,1084
314463,,1025
119144,1.88,1164
158790,1.83,1197
374580,1.93,1149
256041,,1497
124708,,442
448232,,875
459208,2.06,1345
263659,1.91,1449
280163,,1378
215666,1.73,1042
405033,,1236
407832,1.93,1273
451614,,1103
300187,1.8,1449
353542,,741
233657,,1449
66874,1.78,641
217464,1.68,362
460162,,750
222183,,426
191769,,319
336819,,568
79249,,690
153816,,621
221211,1.88,783
105973,1.8,913
155700,1.73,1327
450685,1.93,910
418094,1.85,878
275466,1.73,716
103913,1.8,635
416491,,1368
328153,1.83,1100
377356,,1297
18223,1.88,1355
377343,,1198
399557,,1400
17048,,1468
221328,,1215
234323,1.83,833
65608,1.75,714
214341,1.88,1474
339448,,1368
445464,,1250
340528,,997
192341,,1340
189831,1.93,1290
482562,,1382
391744,,941
396013,,989
232660,,1009
275933,,992
329199,,1318
455810,,1171
169370,,1474
256802,1.96,648
342273,,720
239879,1.8,483
341952,1.88,718
340531,,1068
245531,1.85,760
232615,1.85,401
213076,1.88,330
383987,1.8,441
332110,,1375
455710,,1322
382388,,1233
251835,,1481
482118,,953
423931,,1290
289149,1.85,665
81275,1.7,900
281443,1.83,1021
135084,1.85,942
16615,1.91,1186
362037,,1010
100093,1.8,1174
297977,1.75,1131
191442,1.88,1497
333006,,1453
453479,,1259
296390,,388
292814,,1019
67743,,239
194356,,377
181062,1.76,334
326110,1.73,828
221362,,195
408809,1.78,849
79315,,416
371932,1.76,152
209101,1.88,838
193293,,1223
421776,,1133
93275,,1201
152762,,1106
94501,,1329
195248,1.85,570
15858,1.8,313
325141,1.91,290
255404,,922
291911,,823
289986,,604
406163,,937
195975,,637
189578,,852
303880,,920
277846,,513
52948,,973
246169,,1354
214973,1.88,1486
151296,1.8,1426
479351,,1491
411022,,1213
200756,,912
342864,,1022
166214,,899
142884,,812
425564,,996
276310,,665
210540,,1111
446585,,990
349923,,1386
227154,,1316
373196,,1045
200852,1.93,1073
381831,,1063
353490,,603
337897,1.8,994
326740,,1100
323000,,1282
318711,,1357
417260,,911
300935,,1295
63995,,806
217883,1.93,688
228739,1.88,712
383429,,1292
88314,,894
285215,1.88,1035
353705,1.75,807
382351,,1217
376882,,884
291746,,1133
326273,,957
200844,,1165
55313,,929
97415,,477
204753,,822
302552,,715
274747,,512
58483,,703
178350,,887
340013,,1357
232651,,150
383652,,290
318571,,529
199408,,194
303934,,209
106341,,191
240100,,168
169630,1.73,1013
48602,,1430
381399,1.88,609
283488,1.85,740
201850,,1078
305655,1.83,753
368387,,1347
138714,,1492
273679,1.93,129
130722,,1461
329576,1.75,1430
321326,1.78,1439
224619,1.75,1372
186264,1.88,1298
49663,1.85,222
201885,1.93,504
321789,1.75,265
460257,,906
296376,,1254
390958,,743
414353,,896
396112,,1339
191430,,866
171354,,902
264982,,1050
44417,,1039
300213,,849
171354,,902
44547,1.75,155
341820,1.8,248
43748,1.85,90
269291,1.83,421
229275,1.75,273
51009,1.83,238
111195,1.8,371
215802,1.83,1461
69500,1.88,266
146040,1.91,346
57289,1.8,183
55787,1.78,264
196922,1.73,369
269909,1.75,286
141882,1.8,220
43761,1.83,274
72248,1.85,95
38180,1.83,445
232036,1.85,230
386107,1.88,702
101157,1.85,540
119150,1.88,749
309157,1.83,307
199198,1.75,825
335630,1.85,629
113979,1.88,237
77007,1.83,653
16833,1.85,241
59304,1.83,218
63090,1.91,200
420876,,422
121182,1.98,247
36300,1.85,190
90110,1.91,353
132558,1.83,233
205795,1.8,108
235930,1.83,320
43748,1.85,90
185434,1.91,206
207034,1.75,245
264358,1.88,152
341820,1.8,248
58371,1.88,276
44547,1.75,155
338890,1.88,387
177686,1.78,300
200777,1.75,199
243925,1.91,154
178350,,887
322033,,1357
339454,,356
177658,1.83,667
180104,1.8,843
228644,,1182
297977,1.75,1131
16615,1.91,1186
100093,1.8,1174
195248,1.85,570
67757,1.76,81
339606,1.91,769
340531,,1068
281443,1.83,1021
81275,1.7,900
135084,1.85,942
55313,,929
246169,,1354
280113,,
216040,,1044
245060,,1178
210545,,1337
348987,,244
378686,,249
198209,,295
73500,1.68,307
376420,,1188
213081,1.98,901
291911,,823
69988,1.7,77
60276,1.7,78
26204,1.85,1086
46304,1.76,69
51387,1.7,72
64968,1.83,84
187230,1.91,419
65992,1.73,558
414353,,896
264982,,1050
191430,,866
44417,,1039
153744,,976
280925,,1121
402533,,1236
171354,,902
383458,,1256
300213,,849
37508,1.68,90
198197,,123
379444,1.75,1468
224619,1.75,1372
186264,1.88,1298
53789,1.75,92
130722,,1461
329576,1.75,1430
321326,1.78,1439
144160,1.8,741
297139,1.83,435
231579,1.93,533
171048,1.88,1382
68478,1.85,1489
84671,1.78,1465
85877,1.75,439
187608,1.83,98
158748,1.85,134
298795,1.75,143
163636,1.93,128
273679,1.93,129
232057,1.85,132
108767,1.83,156
107357,1.96,137
207575,1.83,150
298247,1.75,136
63606,1.96,82
200159,1.91,91
161262,1.85,76
77223,1.85,88
64570,1.85,104
95801,1.91,148
235576,1.88,92
372312,1.93,70
210479,1.83,94
280151,2.03,133
59281,1.7,71
205906,1.73,89
287803,1.83,74
413296,1.93,955
110803,,79
213059,1.96,1091
189995,1.79,44
40994,1.66,115
223148,1.82,56
227431,1.82,43
318575,,62
41355,1.71,66
261095,1.73,67
72758,1.82,82
99131,1.76,74
36067,1.74,40
206568,1.76,45
35837,1.68,1138
220801,1.78,112
19876,1.82,88
405124,1.83,1106
300247,,1412
315774,1.78,443
381917,1.78,487
173542,1.75,1011
111783,1.93,987
422758,1.91,917
119118,1.75,1084
314463,,1025
119144,1.88,1164
158790,1.83,1197
374580,1.93,1149
256041,,1497
124708,,442
459208,2.06,1345
263659,1.91,1449
280163,,1378
215666,1.73,1042
405033,,1236
407832,1.93,1273
451614,,1103
300187,1.8,1449
353542,,741
233657,,1449
66874,1.78,641
217464,1.68,362
460162,,750
222183,,426
191769,,319
336819,,568
79249,,690
153816,,621
221211,1.88,783
105973,1.8,913
155700,1.73,1327
450685,1.93,910
418094,1.85,878
275466,1.73,716
103913,1.8,635
416491,,1368
328153,1.83,1100
377356,,1297
18223,1.88,1355
377343,,1198
399557,,1400
17048,,1468
221328,,1215
234323,1.83,833
65608,1.75,714
214341,1.88,1474
339448,,1368
445464,,1250
340528,,997
192341,,1340
189831,1.93,1290
482562,,1382
391744,,941
396013,,989
232660,,1009
275933,,992
329199,,1318
455810,,1171
169370,,1474
256802,1.96,648
342273,,720
239879,1.8,483
341952,1.88,718
340531,,1068
245531,1.85,760
232615,1.85,401
213076,1.88,330
57021,1.83,213
383987,1.8,441
261017,1.96,226
332110,,1375
455710,,1322
382388,,1233
251835,,1481
482118,,953
423931,,1290
289149,1.85,665
81275,1.7,900
281443,1.83,1021
135084,1.85,942
16615,1.91,1186
362037,,1010
100093,1.8,1174
297977,1.75,1131
191442,1.88,1497
333006,,1453
211014,1.64,296
453479,,1259
296390,,388
292814,,1019
67743,,239
194356,,377
181062,1.76,334
326110,1.73,828
51477,1.75,214
257537,,317
221362,,195
408809,1.78,849
79315,,416
371932,1.76,152
207365,,245
209101,1.88,838
193293,,1223
421776,,1133
93275,,1201
152762,,1106
94501,,1329
16822,1.88,105
81271,1.91,210
195248,1.85,570
205989,1.88,1155
244420,1.8,151
15858,1.8,313
325141,1.91,290
255404,,922
291911,,823
289986,,604
213927,,496
406163,,937
195975,,637
189578,,852
303880,,920
277846,,513
52948,,973
246169,,1354
214973,1.88,1486
151296,1.8,1426
479351,,1491
411022,,1213
200756,,912
342864,,1022
166214,,899
142884,,812
425564,,996
276310,,665
210540,,1111
446585,,990
349923,,1386
227154,,1316
373196,,1045
200852,1.93,1073
381831,,1063
353490,,603
337897,1.8,994
326740,,1100
323000,,1282
318711,,1357
417260,,911
300935,,1295
63995,,806
217883,1.93,688
228739,1.88,712
383429,,1292
88314,,894
285215,1.88,1035
353705,1.75,807
382351,,1217
376882,,884
291746,,1133
326273,,957
200844,,1165
55313,,929
263720,,747
97415,,477
204753,,822
280113,,
302552,,715
274747,,512
191823,,
58483,,703
178350,,887
340013,,1357
232651,,150
383652,,290
318571,,529
103901,1.73,170
199408,,194
303934,,209
106341,,191
240100,,168
169630,1.73,1013
48602,,1430
381399,1.88,609
283488,1.85,740
201850,,1078
305655,1.83,753
368387,,1347
138714,,1492
55067,1.85,223
273679,1.93,129
130722,,1461
329576,1.75,1430
245017,,797
180948,,1017
285811,1.88,1277
321326,1.78,1439
224619,1.75,1372
270414,1.88,644
186264,1.88,1298
49663,1.85,222
201885,1.93,504
355525,1.91,436
321789,1.75,265
460257,,906
296376,,1254
390958,,743
339606,1.91,769
414353,,896
396112,,1339
105063,1.7,535
283655,,164
191430,,866
280925,,1121
171354,,902
264982,,1050
378449,,863
250522,,862
44417,,1039
300213,,849
488404,,1500
16564,1.8,628
261752,1.78,837
273227,,1483
161262,1.85,76
248846,1.78,141
289106,1.91,212
77223,1.85,88
187608,1.83,98
210479,1.83,94
213057,1.8,203
65992,1.73,558
228670,1.85,497
110707,1.78,563
243452,1.98,898
78743,1.93,476
171354,,902
314463,,1025
422758,1.91,917
119144,1.88,1164
199863,1.7,575
38674,,1499
408860,1.83,1476
374580,1.93,1149
417424,1.75,1053
331919,1.83,683
119118,1.75,1084
59281,1.7,71
372312,1.93,70
158912,1.93,146
235576,1.88,92
63606,1.96,82
267576,1.88,592
145108,1.75,395
97363,1.85,662
333085,1.83,818
340742,1.78,449
196292,1.88,1193
107351,1.88,523
52462,1.78,631
420969,,1211
203751,,815
104849,1.8,978
49359,1.85,1499
223479,,1494
189831,1.93,1290
192341,,1340
62386,1.91,1420
243878,,1141
228124,,780
214009,,509
200009,,935
300559,,728
256533,,311
264970,,1254
160020,,525
220541,1.8,349
409264,,735
447324,,1053
350065,,864
20354,1.72,428
19957,1.85,213
105099,1.7,169
316468,,198
313796,,409
39425,1.67,167
195997,,423
195179,1.88,409
318257,,272
342856,,766
380980,1.91,534
99405,1.71,283
224033,1.63,397
256081,,436
405028,,1337
252323,,623
168524,,645
339457,,286
237562,,1265
466991,,1318
396005,,993
70822,,1099
202462,,375
58369,1.83,269
154490,1.78,836
339452,1.88,378
229218,1.93,127
123824,1.78,50
110055,1.7,49
223148,1.82,56
37508,1.68,90
141892,1.66,100
297139,1.83,435
85877,1.75,439
124708,,442
315774,1.78,443
74441,1.83,231
387400,1.75,1058
329507,1.85,847
182967,1.75,464
263659,1.91,1449
25683,1.85,361
462060,,1422
92667,1.85,610
215663,1.73,514
138712,1.88,373
223481,1.83,778
355096,1.8,708
326524,1.98,782
422754,,1429
149100,1.8,331
117866,1.85,427
244421,1.8,1038
378554,1.88,732
195437,,349
200757,,511
69964,,455
255129,,738
230049,1.8,311
161220,1.93,871
406808,1.93,780
196442,,420
258336,1.7,572
420871,,790
145118,1.8,895
400523,,1095
225201,,966
411643,,1295
245060,,1178
385274,,754
317445,,1089
328928,,570
267242,1.78,568
250934,1.83,280
350124,,1235
175070,1.83,283
96239,1.85,412
126402,1.88,414
373230,,1171
48626,1.8,388
451920,,589
235052,,574
214247,1.85,738
201681,1.83,447
197935,1.78,954
275466,1.73,716
450874,1.83,1016
418094,1.85,878
155684,1.78,588
107429,,558
334273,,200
255373,,915
377343,,1198
59984,,792
221328,,1215
378973,,1486
297977,1.75,1131
16615,1.91,1186
189961,1.83,1075
191442,1.88,1497
396013,,989
227154,,1316
210540,,1111
119214,,670
291911,,823
320723,,572
221793,1.67,467
406163,,937
222977,,1064
339443,,508
178350,,887
423931,,1290
227447,1.73,594
192854,1.85,848
100087,1.85,1439
217447,1.85,1486
217449,1.91,507
341952,1.88,718
342273,,720
54975,1.78,382
451920,,589
405085,,1299
256098,,488
192346,,759
150076,,827
193293,,1223
64590,,599
94501,,1329
421776,,1133
246169,,1354
486072,,1282
383429,,1292
72244,,373
156968,,1322
226781,,1177
323000,,1282
229884,,709
300935,,1295
156826,1.85,416
407383,,911
274033,,988
329816,1.85,717
351300,1.96,492
229246,,1006
327922,1.85,1066
227434,,921
251270,1.83,1224
355527,1.8,532
72244,,373
381831,,1063
89476,1.78,856
243915,1.73,1341
283488,1.85,740
169630,1.73,1013
221382,,1635
305655,1.83,753
372311,1.83,397
97031,,694
284048,1.7,370
296390,,388
55793,1.7,586
18298,1.72,268
386217,,408
158636,,318
410065,,1055
93661,,484
44417,,1039
171354,,902
305655,1.83,753
326949,1.83,472
231579,1.93,533
403869,1.85,341
264978,1.83,295
258977,1.75,1380
232036,1.85,230
101157,1.85,540
51309,1.93,432
113979,1.88,237
78743,1.93,476
144160,1.8,741
228670,1.85,497
325141,1.91,290
44547,1.75,155
38517,1.78,180
26204,1.85,1086
264358,1.88,152
341820,1.8,248
43748,1.85,90
269291,1.83,421
132558,1.83,233
229275,1.75,273
208824,1.8,254
51009,1.83,238
36300,1.85,190
205795,1.8,108
111195,1.8,371
69500,1.88,266
146040,1.91,346
57289,1.8,183
55787,1.78,264
196922,1.73,369
72248,1.85,95
101157,1.85,540
119150,1.88,749
199198,1.75,825
420876,,422
90110,1.91,353
207034,1.75,245
200777,1.75,199
71250,1.71,47
42459,1.75,325
50641,1.79,34
105463,1.8,39
60392,1.76,52
264980,1.66,51
23158,1.7,41
262594,1.72,65
189995,1.79,44
40994,1.66,115
223148,1.82,56
227431,1.82,43
318575,,62
41355,1.71,66
261095,1.73,67
72758,1.82,82
99131,1.76,74
36067,1.74,40
206568,1.76,45
35837,1.68,1138
57021,1.83,213
383987,1.8,441
261017,1.96,226
