player_id,full_name,current_rank,total_prize,country
215771,"Poling, Lilian",1242,1788,USA
283655,"Makarova, Ekaterina",164,185440,Russia
407164,"Basavareddy, Nishesh",448,13748,USA
398256,"Strode, Elijah",1191,5966,USA
290569,"Vandecasteele, Quinn",566,30844,USA
206574,"Angele, Jaimee Floyd",696,57073,France
256033,"Jones, Miles",1245,6540,USA
17080,"Tomić, Bernard",298,5293908,Australia
210981,"Tosetto, Rafael",973,7950,Brazil
16564,"Pereira, Jose",628,167209,Brazil
84671,"Britto, Luis",1465,19012,Brazil
331919,"Kang, Kyle",683,13743,USA
377970,"Torres, Benjamin",1429,6686,Chile
406728,"Michelsen, Alex",73,572003,USA
58221,"O'Connell, Christopher",66,1973338,Australia
59281,"Nishioka, Yoshihito",71,4857803,Japan
161262,"Seyboth Wild, Thiago",76,962860,Brazil
73987,"Cachin, Pedro",79,1468026,Argentina
97231,"Djere, Laslo",35,4479633,Serbia
127208,"Altmaier, Daniel",54,2168509,Germany
102151,"Tabilo, Alejandro",44,1333379,Chile
232057,"Nava, Emilio",132,613009,USA
187608,"Kovacevic, Aleksandar",98,668827,USA
124930,"Safiullin, Roman",39,1864738,Russia
192013,"Auger-Aliassime, Felix",36,10181306,Canada
224033,"Naito, Yuki",397,314494,Japan
405033,"Mihulka, Bridget",1236,2086,Australia
217464,"Noguchi, Rio",362,225398,Japan
191769,"Shimizu, Ayano",319,197668,Japan
103913,"Fukuda, Sora",635,51549,Japan
182967,"Ochi, Makoto",464,109784,Japan
339452,"McCabe, James",378,198388,Australia
99405,"Inglis, Maddison",283,853858,Australia
235052,"Matsuda, Misaki",574,50537,Japan
36067,"Tsurenko, Lesia",40,5409111,Ukraine
246283,"Barry, Monique",672,18559,New Zealand
122556,"Papac, Tomislav Edward",1473,8238,Australia
234323,"Yin, Bang Shuo",833,10751,Chinese Taipei
58369,"Bolt, Alex",269,1321278,Australia
459208,"Watt, James",1345,5413,New Zealand
222183,"Saigo, Rina",426,54325,Japan
448232,"Nishimura, Kayo",875,6419,Japan
25683,"Bai, Yan",361,315120,China
285196,"Shin, Woobin",1043,14230,South Korea
201681,"Cui, Jie",447,78010,China
422851,"Leong, Mitsuki Wei Kang",794,12498,Malaysia
90274,"Manasse, Maegan",1319,44779,USA
204330,"Huang, Tsung-Hao",605,41318,Chinese Taipei
221362,"Monnet, Carole",195,346411,France
339457,"Costoulas, Sofia",286,44853,Belgium
245561,"Atay, Selina",1282,8078,Turkey
181384,"Sinha, Nitin Kumar",1022,34595,India
350124,"Buchnik, Mika",1235,3007,Israel
300559,"Glushkova, Denislava",728,18395,Bulgaria
117866,"Mukund, Sasikumar",427,181682,India
65608,"Rawat, Sidharth",714,81533,India
64590,"Cadar, Elena Teodora",599,101736,Romania
420871,"Waligora, Amelia",790,9016,Belgium
329816,"Asrawy, Amr",717,29608,Egypt
193083,"Morvayova, Viktoria",563,55060,Slovakia
107429,"Turati, Anna",558,56946,Italy
275466,"Xiao, Linang",716,21378,China
97363,"Wallart, Enzo",662,21983,France
195179,"Oliel, Yshai",409,105911,Israel
420969,"Kriznik, Matic",1211,2453,Slovenia
168524,"Tomescu, Dan Alexandru",645,47096,Romania
302539,"Ruggeri, Jennifer",480,18308,Italy
149100,"Sultanov, Khumoyun",331,107058,Uzbekistan
17065,"Chazal, Maxime",457,162197,France
380980,"Pennaforti, Gabriele",534,19799,Italy
160020,"Dancu, Vlad Andrei",525,34146,Romania
411022,"Buchwald, Helena",1213,4247,Germany
156826,"van Wyk, Kris",416,40249,South Africa
156968,"Masic, Mila",1322,6012,Serbia
161220,"Pavel, Bogdan",871,16367,Romania
49663,"Escoffier, Antoine",222,355361,France
230049,"Jianu, Filip Cristian",311,119978,Romania
313796,"Maklakova, Ekaterina",409,34526,Russia
142884,"Giunta, Massimo",812,9442,Italy
339443,"Bielinskyi, Viacheslav",508,26896,Ukraine
203751,"Broska, Florian",815,18462,Germany
100341,"Bolkvadze, Mariam",354,391172,Georgia
152762,"Kuczer, Daria",1106,15447,Poland
67743,"Gjorcheska, Lina",239,259505,North Macedonia
326524,"Pecci, Alessandro",782,11248,Italy
396005,"Bozemoj, Brian",993,9681,Netherlands
360262,"Simunyu, Celine",916,14874,Ireland
93275,"Stoilkovska, Magdalena",1201,18388,North Macedonia
217437,"Soriano Barrera, Adria",554,37532,Colombia
225201,"Bertoldo, Jessica",966,11052,Italy
145108,"Bertola, Remy",395,81571,Switzerland
276310,"Zelníčková, Radka",665,33743,Slovakia
39425,"Savinykh, Valeria",167,742988,Russia
266466,"Khamis, Yusuf",1493,845,Egypt
250934,"Sakellaridi, Sapfo",280,112128,Greece
221793,"Hennemann, Caijsa Wilda",467,61723,Sweden
258336,"Vankan, Marlon",572,24558,Germany
87090,"Chong, Eudice Wong",312,134365,Hong Kong
385219,"Gennaro, Camilla",959,8078,Italy
105063,"Gavrilă, Oana",535,86342,Romania
226781,"Breckova, Nikola",1177,11611,Czech Republic
295674,"Steur, Joelle Lilly Sophie",664,21494,Germany
396013,"Tammaro, Mariano",989,5175,Italy
341952,"Privara , Peter Benjamin",718,20690,Slovakia
333518,"Pfeifer, Lara",852,13577,Italy
213951,"Lopez Morillo, Imanol",481,56617,Spain
138712,"Oradini, Giovanni",373,62994,Italy
166214,"Silva, Johanna",899,5305,Germany
369287,"Andre, Seydina",839,10982,Senegal
229884,"Milatova, Sofia",709,22343,Slovakia
334273,"Avdeeva, Julia",200,55648,Russia
351300,"Pawelski, Martyn",492,22476,Poland
291911,"Llinares Domingo , Lucia",823,16150,Spain
200185,"De Jonge, Daniel",992,12918,Netherlands
119214,"Bouzo Zanotti, Noelia",670,45828,Spain
192854,"Sorrentino, Luigi",848,31412,Italy
96239,"Durasovic, Viktor",412,221630,Norway
371934,"Daems, Josy",1262,2436,Germany
251835,"Thurner, Noah",1481,865,Germany
283488,"Gonzalez Fernandez, Mario",740,20434,Spain
305655,"Beckley, Alec",753,25463,South Africa
421776,"Drozd, Maya",1133,3065,Germany
69964,"Estable, Julieta",455,64192,Argentina
192346,"Villet, Marie",759,26763,France
355527,"Jong, Alexander Maarten",532,21687,Netherlands
44417,"Bosio, Victoria",1039,83425,Argentina
227447,"Compagnucci, Tommaso",594,30745,Italy
230984,"Sakatsume, Himeno",188,166908,Japan
385274,"Rakotomanga Rajaonah, Tiantsoa Sarah",754,14008,France
391794,"Schiessl, Joao Eduardo",857,12307,Brazil
264414,"Jeong, Boyoung",938,21356,South Korea
48626,"Giustino, Lorenzo",388,751062,Italy
47876,"Shinikova, Isabella",262,551673,Bulgaria
340531,"Bonsach Ganley, Kane",1068,4312,Denmark
284553,"Zolotareva, Anastasia",706,71851,Russia
195437,"Vismane, Daniela",349,119216,Latvia
104849,"Reitano, Stefano",978,20343,Italy
118058,"Demidova, Diana",756,30029,Russia
169630,"Curras Abasolo, Tomas",1013,8573,Spain
255129,"Đaković , Mihaela",738,23168,Serbia
406809,"Neilson Gatenby, Talia",1041,21398,United Kingdom
135084,"Bouquet, Lucas",942,30049,France
233700,"Onclin, Gauthier",279,185458,Belgium
407928,"Frusina, Alexander",1429,10650,USA
285215,"Heinonen, Adam",1035,7808,Sweden
137890,"Vale, Duarte",581,48138,Portugal
60650,"Bonardi, Berta",714,24983,Argentina
244419,"Vylegzhanin, Nikolay",498,24525,Russia
330492,"Thanos, Aristotelis",1439,23274,Greece
280125,"Garcian, Axel",962,20962,France
191842,"Added, Dan",322,231318,France
15983,"Kližan, Martin",1312,4605383,Slovakia
407164,"Basavareddy, Nishesh",448,13748,USA
190877,"Guerrieri, Andrea",671,42006,Italy
200844,"Welte, Milan",1165,21817,Germany
314463,"Masjuan Ginel, Pablo",1025,3694,Spain
111609,"Barroso Campos, Alberto",386,82666,Spain
130438,"Ponwith, Nathan",613,52804,USA
68478,"Bogo, Enrique",1489,15985,Brazil
170880,"Kononova, Maria",685,19688,Russia
386501,"Artnak, Bor",486,23111,Slovenia
202181,"Broom, Charles",345,118245,United Kingdom
207089,"Holmgren, August",281,53405,Denmark
272506,"Saraiva dos Santos, Paulo André",960,18367,Brazil
417424,"Svajda, Trevor",1053,22883,USA
160530,"Seibold, Emily",946,37251,Germany
235052,"Matsuda, Misaki",574,50537,Japan
246283,"Barry, Monique",672,18559,New Zealand
99405,"Inglis, Maddison",283,853858,Australia
133062,Goncalves Ceolin J.,1439,2825,Brazil
224033,"Naito, Yuki",397,314494,Japan
204776,"Alves, Mateus",381,113591,Brazil
217464,"Noguchi, Rio",362,225398,Japan
25683,"Bai, Yan",361,315120,China
182967,"Ochi, Makoto",464,109784,Japan
93695,"Lee, Duckhee",672,362582,South Korea
222183,"Saigo, Rina",426,54325,Japan
193083,"Morvayova, Viktoria",563,55060,Slovakia
201681,"Cui, Jie",447,78010,China
329507,"Braithwaite, Thomas",847,11147,Australia
418094,"Vithoontien, Leo",878,7118,Japan
339457,"Costoulas, Sofia",286,44853,Belgium
377356,"Duhan, Chirag",1297,6893,India
58369,"Bolt, Alex",269,1321278,Australia
183957,"Kobori, Momoko",661,114218,Japan
207365,"Topalova, Gergana",245,86888,Bulgaria
255373,"Chanta, Thanapet",915,14418,Thailand
371080,"Michalik, Radovan",1491,4554,Slovakia
149100,"Sultanov, Khumoyun",331,107058,Uzbekistan
117866,"Mukund, Sasikumar",427,181682,India
100093,"Ferrari, Francesco",1174,23832,Italy
362037,"Chirita, Ioan Alexandru",1010,6498,Romania
221362,"Monnet, Carole",195,346411,France
145118,"Tessa, Louis",895,36536,France
232660,"Ševčíková, Linda",1009,16628,Czech Republic
64590,"Cadar, Elena Teodora",599,101736,Romania
51477,"Mitu, Andreea",214,794561,Romania
156826,"van Wyk, Kris",416,40249,South Africa
276310,"Zelníčková, Radka",665,33743,Slovakia
195179,"Oliel, Yshai",409,105911,Israel
160020,"Dancu, Vlad Andrei",525,34146,Romania
55793,"Chiesa, Deborah",586,185849,Italy
168524,"Tomescu, Dan Alexandru",645,47096,Romania
407383,"Bondioli, Federico",911,10475,Italy
48626,"Giustino, Lorenzo",388,751062,Italy
63995,"Leykina, Polina",806,139859,Russia
355527,"Jong, Alexander Maarten",532,21687,Netherlands
334273,"Avdeeva, Julia",200,55648,Russia
333518,"Pfeifer, Lara",852,13577,Italy
93275,"Stoilkovska, Magdalena",1201,18388,North Macedonia
351300,"Pawelski, Martyn",492,22476,Poland
228739,"Tkemaladze, Zura",712,56362,Georgia
142884,"Giunta, Massimo",812,9442,Italy
403148,"Engel, Justin",1361,3423,Germany
284553,"Zolotareva, Anastasia",706,71851,Russia
227447,"Compagnucci, Tommaso",594,30745,Italy
217446,"Marti Pujolras, Alex",499,64009,Spain
190883,"Miceli, Marco",972,38635,Italy
204753,"Chiesa, Enola",822,24330,Italy
158688,"Rushiti, Arlinda",945,44737,Switzerland
293708,"Boisson, Loïs",293,77646,France
423931,"Radjenovic, Vuk",1290,3227,Serbia
54975,"Casanova, Hernan",382,223999,Argentina
238867,"Ovcharenko, Oleksandr",788,44203,Ukraine
231562,"Palosi, Stefan",892,38418,Romania
230049,"Jianu, Filip Cristian",311,119978,Romania
250934,"Sakellaridi, Sapfo",280,112128,Greece
100341,"Bolkvadze, Mariam",354,391172,Georgia
97415,"Rinaldo Persson, Kajsa",477,51153,Sweden
145108,"Bertola, Remy",395,81571,Switzerland
406809,"Neilson Gatenby, Talia",1041,21398,United Kingdom
203751,"Broska, Florian",815,18462,Germany
330492,"Thanos, Aristotelis",1439,23274,Greece
308088,"Gibson, Talia",206,192125,Australia
281447,"Alcala Gurri, Max",680,42392,Spain
217883,"Decamps, Gabriel",688,47017,Brazil
425564,"Loge, Jack",996,6490,Belgium
333085,"Browning, Tauheed",818,5307,USA
336308,"Salkova, Dominika",204,98334,Czech Republic
295674,"Steur, Joelle Lilly Sophie",664,21494,Germany
353490,"Vargová, Nina",603,13718,Slovakia
229884,"Milatova, Sofia",709,22343,Slovakia
190877,"Guerrieri, Andrea",671,42006,Italy
321789,"Fery, Arthur",265,184220,United Kingdom
221793,"Hennemann, Caijsa Wilda",467,61723,Sweden
286518,"De La Fuente, Santiago",1409,14544,Argentina
165866,"Miyazaki, Yuriko Lily",163,435870,United Kingdom
245017,"Stater, Alexander",797,5034,USA
217437,"Soriano Barrera, Adria",554,37532,Colombia
55067,"Marie, Jules",223,164298,France
186264,"Bruna, Nicolas",1298,18810,Chile
397014,"Midon, Lautaro",571,20276,Argentina
385219,"Gennaro, Camilla",959,8078,Italy
195437,"Vismane, Daniela",349,119216,Latvia
245060,"Rakotomalala, Maneva",1178,5439,France
201850,"Izquierdo Luque, Rafael",1078,3780,Spain
137890,"Vale, Duarte",581,48138,Portugal
65576,"Sakamoto, Pedro",309,163537,Brazil
299765,"Bueno, Gonzalo",326,46041,Peru
57289,"Dellien, Hugo",183,1816116,Bolivia
111195,"Luz, Orlando",371,232133,Brazil
72248,"Varillas, Juan Pablo",95,1285613,Peru
69500,"Mager, Gianluca",266,1334450,Italy
72248,"Varillas, Juan Pablo",95,1285613,Peru
144102,"Weis, Alexander",304,106316,Italy
186885,"Hardt, Nick",317,171515,Dominican Republic
82133,"Dellien Velasco, Murkel Alejandro",229,93664,Bolivia
186885,"Hardt, Nick",317,171515,Dominican Republic
113979,"Ficovich, Juan Pablo",237,398458,Argentina
232036,"Boyer, Tristan",230,69093,USA
51309,"Cid Subervi, Roberto",432,220760,Dominican Republic
16822,"Ramos-Vinolas, Albert",105,8951939,Spain
26204,"Basilashvili, Nikoloz",1086,7292749,Georgia
264358,"Llamas Ruiz, Pablo",152,188492,Spain
44547,"Albot, Radu",155,4227594,Moldova
16822,"Ramos-Vinolas, Albert",105,8951939,Spain
254227,"Yunchaokete, Bu",174,146157,China
16822,"Ramos-Vinolas, Albert",105,8951939,Spain
341820,"Rocha, Henrique",248,61291,Portugal
57021,"Kovalik, Jozef",213,1488888,Slovakia
199379,"Kopp, Sandro",392,65325,Austria
208824,"Andreev, Adrian",254,276856,Bulgaria
269291,"Forejtek, Jonas",421,133720,Czech Republic
106153,"Dalla Valle, Enrico",261,102672,Italy
339450,"Neumayer, Lukas",219,103921,Austria
208824,"Andreev, Adrian",254,276856,Bulgaria
264983,"Gauff, Cori",3,11129918,USA
45835,"Hunter, Storm",122,3325523,Australia
50641,"Vekić, Donna",34,6065998,Croatia
62924,"Boulter, Katie",30,1826503,United Kingdom
19546,"Pavlyuchenkova, Anastasia",22,11406426,Russia
247791,"Parry, Diane",54,1578857,France
128584,"Samsonova, Liudmila",15,3866568,Russia
257784,"Zheng, Qinwen",7,3523401,China
261095,"Stearns, Peyton",67,1005448,USA
179146,"Kalinskaya, Anna",25,2657103,Russia
252168,"Tauson, Clara",91,1378579,Denmark
66968,"Kudermetova, Veronika",19,5661200,Russia
78551,"Mertens, Elise",28,11333862,Belgium
65950,"Sakkari, Maria",9,9819446,Greece
37508,"Siegemund, Laura",90,4613085,Germany
318575,"Shnaider, Diana",62,547793,Russia
69050,"Badosa, Paula",80,5060379,Spain
40994,"Saville, Daria",115,4508445,Australia
90664,"Kalinina, Anhelina",36,2683958,Ukraine
185388,"Humbert, Ugo",15,4977164,France
106755,"Rublev, Andrey",6,18608026,Russia
124656,"Vukić, Aleksandar",65,1281947,Australia
39234,"Lajovic, Dusan",52,7509929,Serbia
417196,"Landaluce, Martin",360,70688,Spain
167370,"Ruusuvuori, Emil",48,3032890,Finland
92074,"Galan, Daniel Elahi",84,2068648,Colombia
104847,"Sonego, Lorenzo",53,4907781,Italy
83397,"Ofner, Sebastian",40,1648789,Austria
88992,"Muller, Alexandre",85,1186006,France
128552,"Popyrin, Alexei",45,3476549,Australia
397014,"Midon, Lautaro",571,20276,Argentina
205844,"Carraro, Luciano",867,7620,Italy
303908,"Cigarran, Thiago",1230,13577,Argentina
380042,"Gentzsch, Tom",544,26199,Germany
201681,"Cui, Jie",447,78010,China
248232,"Kumasaka, Takuya",692,16724,Japan
339443,"Bielinskyi, Viacheslav",508,26896,Ukraine
221793,"Hennemann, Caijsa Wilda",467,61723,Sweden
93661,"Fetecău, Irina",484,142884,Romania
350691,"Szajrych, Jasza",880,12078,Poland
290035,"Zielinski, Marcel",729,11397,Poland
234323,"Yin, Bang Shuo",833,10751,Chinese Taipei
270439,"Mair, Laura",742,15124,Italy
276310,"Zelníčková, Radka",665,33743,Slovakia
118166,"Bakshi, Aleksandre",891,72584,Georgia
97415,"Rinaldo Persson, Kajsa",477,51153,Sweden
353490,"Vargová, Nina",603,13718,Slovakia
55067,"Marie, Jules",223,164298,France
452586,"Aguilar Cardozo, Joaquin",986,7408,Uruguay
130722,"Lucero, Joel Angel",1461,1892,Argentina
329576,"Simonit, Ezequiel",1430,5188,Argentina
170976,"Ribero, Franco",1800,4985,Argentina
302587,"Monferrer, Ezequiel",1121,2598,Argentina
205844,"Carraro, Luciano",867,7620,Italy
339606,"Ghibaudo, Antoine",769,28549,France
263720,"Rivkin, Nikol",747,14238,Germany
302552,"Petretic, Laia",715,18622,France
283655,"Makarova, Ekaterina",164,185440,Russia
210981,"Tosetto, Rafael",973,7950,Brazil
16564,"Pereira, Jose",628,167209,Brazil
331919,"Kang, Kyle",683,13743,USA
377970,"Torres, Benjamin",1429,6686,Chile
97231,"Djere, Laslo",35,4479633,Serbia
127208,"Altmaier, Daniel",54,2168509,Germany
102151,"Tabilo, Alejandro",44,1333379,Chile
232057,"Nava, Emilio",132,613009,USA
187608,"Kovacevic, Aleksandar",98,668827,USA
124930,"Safiullin, Roman",39,1864738,Russia
192013,"Auger-Aliassime, Felix",36,10181306,Canada
36067,"Tsurenko, Lesia",40,5409111,Ukraine
313796,"Maklakova, Ekaterina",409,34526,Russia
217437,"Soriano Barrera, Adria",554,37532,Colombia
87090,"Chong, Eudice Wong",312,134365,Hong Kong
385219,"Gennaro, Camilla",959,8078,Italy
105063,"Gavrilă, Oana",535,86342,Romania
295674,"Steur, Joelle Lilly Sophie",664,21494,Germany
138712,"Oradini, Giovanni",373,62994,Italy
229884,"Milatova, Sofia",709,22343,Slovakia
291911,"Llinares Domingo , Lucia",823,16150,Spain
251835,"Thurner, Noah",1481,865,Germany
283488,"Gonzalez Fernandez, Mario",740,20434,Spain
305655,"Beckley, Alec",753,25463,South Africa
69964,"Estable, Julieta",455,64192,Argentina
44417,"Bosio, Victoria",1039,83425,Argentina
230984,"Sakatsume, Himeno",188,166908,Japan
385274,"Rakotomanga Rajaonah, Tiantsoa Sarah",754,14008,France
195437,"Vismane, Daniela",349,119216,Latvia
104849,"Reitano, Stefano",978,20343,Italy
233700,"Onclin, Gauthier",279,185458,Belgium
137890,"Vale, Duarte",581,48138,Portugal
60650,"Bonardi, Berta",714,24983,Argentina
244419,"Vylegzhanin, Nikolay",498,24525,Russia
330492,"Thanos, Aristotelis",1439,23274,Greece
280125,"Garcian, Axel",962,20962,France
191842,"Added, Dan",322,231318,France
15983,"Kližan, Martin",1312,4605383,Slovakia
407164,"Basavareddy, Nishesh",448,13748,USA
190877,"Guerrieri, Andrea",671,42006,Italy
200844,"Welte, Milan",1165,21817,Germany
314463,"Masjuan Ginel, Pablo",1025,3694,Spain
111609,"Barroso Campos, Alberto",386,82666,Spain
130438,"Ponwith, Nathan",613,52804,USA
68478,"Bogo, Enrique",1489,15985,Brazil
170880,"Kononova, Maria",685,19688,Russia
386501,"Artnak, Bor",486,23111,Slovenia
202181,"Broom, Charles",345,118245,United Kingdom
207089,"Holmgren, August",281,53405,Denmark
272506,"Saraiva dos Santos, Paulo André",960,18367,Brazil
417424,"Svajda, Trevor",1053,22883,USA
160530,"Seibold, Emily",946,37251,Germany
235052,"Matsuda, Misaki",574,50537,Japan
246283,"Barry, Monique",672,18559,New Zealand
99405,"Inglis, Maddison",283,853858,Australia
133062,Goncalves Ceolin J.,1439,2825,Brazil
224033,"Naito, Yuki",397,314494,Japan
204776,"Alves, Mateus",381,113591,Brazil
217464,"Noguchi, Rio",362,225398,Japan
25683,"Bai, Yan",361,315120,China
182967,"Ochi, Makoto",464,109784,Japan
93695,"Lee, Duckhee",672,362582,South Korea
222183,"Saigo, Rina",426,54325,Japan
193083,"Morvayova, Viktoria",563,55060,Slovakia
201681,"Cui, Jie",447,78010,China
329507,"Braithwaite, Thomas",847,11147,Australia
418094,"Vithoontien, Leo",878,7118,Japan
339457,"Costoulas, Sofia",286,44853,Belgium
377356,"Duhan, Chirag",1297,6893,India
58369,"Bolt, Alex",269,1321278,Australia
183957,"Kobori, Momoko",661,114218,Japan
255373,"Chanta, Thanapet",915,14418,Thailand
149100,"Sultanov, Khumoyun",331,107058,Uzbekistan
117866,"Mukund, Sasikumar",427,181682,India
221362,"Monnet, Carole",195,346411,France
145118,"Tessa, Louis",895,36536,France
232660,"Ševčíková, Linda",1009,16628,Czech Republic
64590,"Cadar, Elena Teodora",599,101736,Romania
51477,"Mitu, Andreea",214,794561,Romania
156826,"van Wyk, Kris",416,40249,South Africa
276310,"Zelníčková, Radka",665,33743,Slovakia
195179,"Oliel, Yshai",409,105911,Israel
160020,"Dancu, Vlad Andrei",525,34146,Romania
55793,"Chiesa, Deborah",586,185849,Italy
168524,"Tomescu, Dan Alexandru",645,47096,Romania
407383,"Bondioli, Federico",911,10475,Italy
48626,"Giustino, Lorenzo",388,751062,Italy
63995,"Leykina, Polina",806,139859,Russia
355527,"Jong, Alexander Maarten",532,21687,Netherlands
334273,"Avdeeva, Julia",200,55648,Russia
333518,"Pfeifer, Lara",852,13577,Italy
93275,"Stoilkovska, Magdalena",1201,18388,North Macedonia
351300,"Pawelski, Martyn",492,22476,Poland
228739,"Tkemaladze, Zura",712,56362,Georgia
142884,"Giunta, Massimo",812,9442,Italy
403148,"Engel, Justin",1361,3423,Germany
284553,"Zolotareva, Anastasia",706,71851,Russia
227447,"Compagnucci, Tommaso",594,30745,Italy
217446,"Marti Pujolras, Alex",499,64009,Spain
190883,"Miceli, Marco",972,38635,Italy
204753,"Chiesa, Enola",822,24330,Italy
158688,"Rushiti, Arlinda",945,44737,Switzerland
293708,"Boisson, Loïs",293,77646,France
423931,"Radjenovic, Vuk",1290,3227,Serbia
54975,"Casanova, Hernan",382,223999,Argentina
238867,"Ovcharenko, Oleksandr",788,44203,Ukraine
231562,"Palosi, Stefan",892,38418,Romania
230049,"Jianu, Filip Cristian",311,119978,Romania
250934,"Sakellaridi, Sapfo",280,112128,Greece
100341,"Bolkvadze, Mariam",354,391172,Georgia
97415,"Rinaldo Persson, Kajsa",477,51153,Sweden
145108,"Bertola, Remy",395,81571,Switzerland
406809,"Neilson Gatenby, Talia",1041,21398,United Kingdom
203751,"Broska, Florian",815,18462,Germany
283655,"Makarova, Ekaterina",164,185440,Russia
330492,"Thanos, Aristotelis",1439,23274,Greece
308088,"Gibson, Talia",206,192125,Australia
281447,"Alcala Gurri, Max",680,42392,Spain
329576,"Simonit, Ezequiel",1430,5188,Argentina
217883,"Decamps, Gabriel",688,47017,Brazil
425564,"Loge, Jack",996,6490,Belgium
333085,"Browning, Tauheed",818,5307,USA
138712,"Oradini, Giovanni",373,62994,Italy
336308,"Salkova, Dominika",204,98334,Czech Republic
295674,"Steur, Joelle Lilly Sophie",664,21494,Germany
353490,"Vargová, Nina",603,13718,Slovakia
229884,"Milatova, Sofia",709,22343,Slovakia
49663,"Escoffier, Antoine",222,355361,France
190877,"Guerrieri, Andrea",671,42006,Italy
105063,"Gavrilă, Oana",535,86342,Romania
321789,"Fery, Arthur",265,184220,United Kingdom
221793,"Hennemann, Caijsa Wilda",467,61723,Sweden
286518,"De La Fuente, Santiago",1409,14544,Argentina
165866,"Miyazaki, Yuriko Lily",163,435870,United Kingdom
245017,"Stater, Alexander",797,5034,USA
217437,"Soriano Barrera, Adria",554,37532,Colombia
55067,"Marie, Jules",223,164298,France
186264,"Bruna, Nicolas",1298,18810,Chile
397014,"Midon, Lautaro",571,20276,Argentina
385219,"Gennaro, Camilla",959,8078,Italy
69964,"Estable, Julieta",455,64192,Argentina
221015,"Tenti, Fermin",949,58529,Argentina
224619,"Falabella, Lautaro Agustin",1372,12793,Argentina
195437,"Vismane, Daniela",349,119216,Latvia
233700,"Onclin, Gauthier",279,185458,Belgium
245060,"Rakotomalala, Maneva",1178,5439,France
93661,"Fetecău, Irina",484,142884,Romania
272506,"Saraiva dos Santos, Paulo André",960,18367,Brazil
202181,"Broom, Charles",345,118245,United Kingdom
210981,"Tosetto, Rafael",973,7950,Brazil
314463,"Masjuan Ginel, Pablo",1025,3694,Spain
201850,"Izquierdo Luque, Rafael",1078,3780,Spain
52057,"Sell, Karue",611,33782,Brazil
16564,"Pereira, Jose",628,167209,Brazil
204776,"Alves, Mateus",381,113591,Brazil
407164,"Basavareddy, Nishesh",448,13748,USA
237726,"Smith, Tina Nadine",359,43690,Australia
215775,"Da Silva Fick, Gabriella",539,54191,Australia
66874,"Imai, Shintaro",641,116833,Japan
448232,"Nishimura, Kayo",875,6419,Japan
339457,"Costoulas, Sofia",286,44853,Belgium
302567,"Sakellaridis, Stefanos",455,106530,Greece
58369,"Bolt, Alex",269,1321278,Australia
81041,"Ly, Hoang Nam",488,103883,Vietnam
149100,"Sultanov, Khumoyun",331,107058,Uzbekistan
45139,"Papamichail, Despina",260,556420,Greece
300559,"Glushkova, Denislava",728,18395,Bulgaria
156826,"van Wyk, Kris",416,40249,South Africa
293708,"Boisson, Loïs",293,77646,France
152762,"Kuczer, Daria",1106,15447,Poland
60584,"Dzhavakian, Yurii",496,41292,Ukraine
276310,"Zelníčková, Radka",665,33743,Slovakia
448184,"Schwarzler, Joel Josef",1061,10367,Austria
318710,"Laskevich, Evialina",692,15608,Belarus
168524,"Tomescu, Dan Alexandru",645,47096,Romania
137890,"Vale, Duarte",581,48138,Portugal
197809,"Clarke, Jay",358,679298,United Kingdom
195179,"Oliel, Yshai",409,105911,Israel
336308,"Salkova, Dominika",204,98334,Czech Republic
217446,"Marti Pujolras, Alex",499,64009,Spain
230049,"Jianu, Filip Cristian",311,119978,Romania
250934,"Sakellaridi, Sapfo",280,112128,Greece
226810,"Potenza, Luca",597,52346,Italy
330492,"Thanos, Aristotelis",1439,23274,Greece
291790,"Andaloro, Fabrizio",719,17467,Italy
88290,"Bejenaru, Karola Patricia",595,57197,Romania
43102,"Babos, Tímea",182,7185999,Hungary
385274,"Rakotomanga Rajaonah, Tiantsoa Sarah",754,14008,France
355096,"Sorger, Sebastian",708,15823,Austria
19847,"Rus, Arantxa",57,2889768,Netherlands
217437,"Soriano Barrera, Adria",554,37532,Colombia
353490,"Vargová, Nina",603,13718,Slovakia
67659,"Primorac, Iva",498,47384,Croatia
407597,"Quevedo, Kaitlin",650,15816,Spain
55067,"Marie, Jules",223,164298,France
224038,"Arnaboldi, Federico",586,59863,Italy
355525,"Collignon, Raphael",436,94882,Belgium
190877,"Guerrieri, Andrea",671,42006,Italy
224619,"Falabella, Lautaro Agustin",1372,12793,Argentina
170976,"Ribero, Franco",1800,4985,Argentina
245017,"Stater, Alexander",797,5034,USA
397014,"Midon, Lautaro",571,20276,Argentina
403869,"Fonseca, Joao",341,88295,Brazil
111195,"Luz, Orlando",371,232133,Brazil
72248,"Varillas, Juan Pablo",95,1285613,Peru
72248,"Varillas, Juan Pablo",95,1285613,Peru
69500,"Mager, Gianluca",266,1334450,Italy
144102,"Weis, Alexander",304,106316,Italy
232036,"Boyer, Tristan",230,69093,USA
82133,"Dellien Velasco, Murkel Alejandro",229,93664,Bolivia
186885,"Hardt, Nick",317,171515,Dominican Republic
16822,"Ramos-Vinolas, Albert",105,8951939,Spain
26204,"Basilashvili, Nikoloz",1086,7292749,Georgia
16822,"Ramos-Vinolas, Albert",105,8951939,Spain
26204,"Basilashvili, Nikoloz",1086,7292749,Georgia
341820,"Rocha, Henrique",248,61291,Portugal
