player_id,plays
52462,right-handed
157394,left-handed
321948,
349090,
210033,left-handed
244464,right-handed
95801,right-handed
215722,
302566,
256033,
100093,right-handed
322053,
379443,
213173,
88494,
383997,right-handed
216457,
296354,
377406,
384606,right-handed
288583,
329139,
213927,
276328,
386230,
152766,right-handed
198838,
115479,
161270,
19329,right-handed
299765,
193083,
288575,
118096,right-handed
46428,right-handed
67659,
373035,right-handed
74875,right-handed
251835,
221382,
382361,
121022,
189831,right-handed
414904,
313823,
258820,
373201,
445464,
294348,
336635,
256797,
377356,
232108,
232087,
248303,
314394,
399682,
459923,
298618,
194859,
190877,left-handed
238866,right-handed
220537,right-handed
60614,right-handed
351300,
195248,right-handed
267242,right-handed
201885,
212809,right-handed
291760,
204764,right-handed
255420,right-handed
199661,right-handed
271389,
113905,right-handed
273679,left-handed
298247,right-handed
47603,left-handed
26120,right-handed
57289,right-handed
201870,
367819,
201731,
148264,
133076,
223130,right-handed
45605,left-handed
406219,
80723,
210225,
200757,right-handed
46651,right-handed
92877,
384697,left-handed
198254,
223130,right-handed
273679,left-handed
200777,right-handed
107625,right-handed
16779,right-handed
233700,right-handed
207081,right-handed
244416,right-handed
284517,right-handed
406648,
355525,
460789,
200852,right-handed
78477,
291828,
457169,
387857,
295608,
457911,
256796,
391100,
305444,
230975,
96981,
243915,
181384,right-handed
205777,
173542,right-handed
209102,right-handed
386230,
425564,
94501,
262922,
246169,
329809,
171064,
418056,
399603,
156826,
111857,right-handed
302531,
269291,right-handed
179294,
389664,
399574,
225214,
244419,
378425,
241718,left-handed
234320,
321401,
215390,
191442,
121248,
306452,
351301,
55793,right-handed
210114,
414969,
380073,
371052,right-handed
191637,right-handed
248227,
118058,
413192,
38674,
353490,right-handed
49638,right-handed
188493,
20158,right-handed
351300,
236918,
398789,
321948,
210545,
377988,
300935,
264970,
396966,
193293,
386231,
213927,
220536,
152766,right-handed
460490,
383997,right-handed
25838,right-handed
99587,right-handed
469871,
133076,
200852,right-handed
245549,
220537,right-handed
258827,
209102,right-handed
389664,
63238,
322053,
100093,right-handed
196520,
255404,
74875,right-handed
288612,
114885,right-handed
360262,
255461,
385219,
288575,
19329,right-handed
213173,
67659,
204753,
166074,
213079,
399603,
291760,
201885,
267242,right-handed
280198,
256797,
298618,
189831,right-handed
194859,
232087,
382361,
273779,
121022,
294348,
425564,
399574,
247962,right-handed
228644,right-handed
400497,
375161,
376934,
182086,right-handed
383428,
277721,
268807,
210033,left-handed
251835,
186264,
302587,
303899,
38278,right-handed
401440,
300247,
391778,
45605,left-handed
201870,
210225,
148264,
198254,
163912,
120664,
200757,right-handed
308084,right-handed
138546,right-handed
23581,right-handed
132370,right-handed
20732,right-handed
45835,left-handed
42289,right-handed
19546,right-handed
65950,right-handed
110803,right-handed
105463,right-handed
78551,right-handed
250279,left-handed
19728,right-handed
67759,right-handed
19017,right-handed
23158,right-handed
227431,right-handed
90664,right-handed
19704,right-handed
42339,right-handed
210831,right-handed
20732,right-handed
128584,right-handed
69208,right-handed
78551,right-handed
45584,right-handed
132370,right-handed
91960,right-handed
72376,right-handed
264344,right-handed
261015,right-handed
163480,right-handed
244420,right-handed
298795,right-handed
207050,right-handed
198592,right-handed
124656,right-handed
299538,right-handed
125006,right-handed
94747,right-handed
326246,
248845,right-handed
154570,right-handed
66002,right-handed
179628,right-handed
110707,right-handed
331896,
332304,
50901,right-handed
258827,
69050,right-handed
375161,
376934,
257517,
318575,left-handed
67759,right-handed
19017,right-handed
274049,right-handed
42289,right-handed
19520,right-handed
58515,right-handed
98607,right-handed
303360,
230344,right-handed
41473,left-handed
291050,
239879,right-handed
52462,right-handed
321948,
210033,left-handed
244464,right-handed
322053,
216457,
384606,right-handed
288583,
276328,
386230,
198838,
115479,
161270,
19329,right-handed
299765,
118096,right-handed
67659,
373035,right-handed
74875,right-handed
251835,
221382,
121022,
414904,
313823,
232108,
232087,
314394,
399682,
238866,right-handed
220537,right-handed
60614,right-handed
195248,right-handed
267242,right-handed
201885,
212809,right-handed
291760,
255420,right-handed
15434,right-handed
57021,right-handed
199661,right-handed
56017,right-handed
63090,right-handed
209103,right-handed
38517,right-handed
49172,right-handed
14414,right-handed
111837,right-handed
208225,right-handed
294337,left-handed
135778,right-handed
103625,right-handed
255449,right-handed
220541,right-handed
406808,
42029,right-handed
390214,
245110,right-handed
245307,
271389,
113905,right-handed
298247,right-handed
47603,left-handed
127208,right-handed
169496,right-handed
73987,right-handed
97231,right-handed
26120,right-handed
57289,right-handed
201870,
201731,
148264,
133076,
223130,right-handed
45605,left-handed
80723,
210225,
200757,right-handed
46651,right-handed
92877,
384697,left-handed
223130,right-handed
273679,left-handed
17017,right-handed
200777,right-handed
163996,right-handed
131566,right-handed
107625,right-handed
16779,right-handed
299481,right-handed
233700,right-handed
207081,right-handed
284517,right-handed
97977,right-handed
406648,
355525,
460789,
200852,right-handed
78477,
291828,
457169,
387857,
295608,
457911,
256796,
391100,
305444,
230975,
96981,
243915,
181384,right-handed
205777,
173542,right-handed
209102,right-handed
386230,
425564,
94501,
262922,
246169,
329809,
171064,
418056,
16683,right-handed
399603,
156826,
111857,right-handed
302531,
269291,right-handed
179294,
389664,
399574,
225214,
244419,
378425,
241718,left-handed
234320,
321401,
215390,
191442,
121248,
306452,
351301,
55793,right-handed
210114,
414969,
380073,
371052,right-handed
191637,right-handed
248227,
118058,
413192,
38674,
353490,right-handed
49638,right-handed
188493,
20158,right-handed
351300,
236918,
398789,
321948,
210545,
377988,
300935,
264970,
396966,
193293,
386231,
213927,
220536,
152766,right-handed
460490,
383997,right-handed
25838,right-handed
192013,right-handed
99587,right-handed
469871,
133076,
200852,right-handed
245549,
220537,right-handed
258827,
209102,right-handed
389664,
63238,
322053,
100093,right-handed
196520,
255404,
74875,right-handed
288612,
114885,right-handed
360262,
255461,
385219,
288575,
19329,right-handed
213173,
67659,
204753,
166074,
373035,right-handed
213079,
399603,
291760,
201885,
267242,right-handed
198838,
161270,
280198,
256797,
298618,
189831,right-handed
194859,
232087,
382361,
273779,
121022,
294348,
425564,
399574,
298795,right-handed
247962,right-handed
224128,
228644,right-handed
400497,
375161,
376934,
182086,right-handed
383428,
277721,
268807,
210033,left-handed
251835,
180948,
186264,
302587,
303899,
38278,right-handed
401440,
300247,
391778,
303908,
372740,
332537,
207077,right-handed
135032,
247197,
297108,
389551,
214298,
195372,
215286,
373687,
45605,left-handed
201870,
210225,
148264,
198254,
163912,
120664,
200757,right-handed
96239,right-handed
379443,
326246,
66002,right-handed
398054,
93661,right-handed
188555,right-handed
420969,
302567,
217883,right-handed
73448,
148276,
305444,
246135,
417258,
422851,
196480,
43502,right-handed
406648,
289106,
16779,right-handed
51100,right-handed
232036,right-handed
325141,right-handed
191842,right-handed
298618,
414904,
342864,
394471,
210540,
478921,
221400,
407845,
290001,
377356,
221399,
223555,
210831,right-handed
48602,right-handed
256797,
194859,
382361,
179628,right-handed
209101,right-handed
341168,
342975,
380042,
341853,
38674,
49638,right-handed
353490,right-handed
191442,
394626,
191637,right-handed
55793,right-handed
309071,right-handed
255448,
469871,
262922,
418056,
329809,
375161,
349490,
376934,
182086,right-handed
228644,right-handed
277721,
221793,right-handed
197556,
210545,
396966,
193293,
377988,
51223,right-handed
267148,right-handed
372053,left-handed
371932,right-handed
114885,right-handed
255404,
213173,
255461,
121760,
360262,
166074,
280123,
269873,
207654,right-handed
302539,
385219,
196520,
225214,
244419,
205795,right-handed
255993,right-handed
197446,right-handed
406648,
229218,right-handed
400489,
125006,right-handed
192342,right-handed
329554,
318573,right-handed
280837,
227154,
64718,
223555,
115463,right-handed
226810,right-handed
251811,
137932,right-handed
215166,right-handed
67322,right-handed
342864,
228123,
407845,
394471,
163480,right-handed
42289,right-handed
264983,right-handed
19546,right-handed
65950,right-handed
110803,right-handed
274049,right-handed
105463,right-handed
78551,right-handed
250279,left-handed
186312,right-handed
19728,right-handed
19546,right-handed
72376,right-handed
250279,left-handed
78551,right-handed
67759,right-handed
36067,right-handed
19017,right-handed
64496,right-handed
20732,right-handed
66476,right-handed
22956,right-handed
18092,right-handed
14414,right-handed
172482,left-handed
307391,left-handed
15858,right-handed
49172,right-handed
15434,right-handed
16683,right-handed
372312,
58877,right-handed
342835,right-handed
97977,right-handed
51100,right-handed
227431,right-handed
19704,right-handed
42339,right-handed
210831,right-handed
20732,right-handed
128584,right-handed
132370,right-handed
91960,right-handed
195840,right-handed
283070,right-handed
264344,right-handed
104847,right-handed
185388,left-handed
46391,right-handed
261015,right-handed
254742,right-handed
163480,right-handed
244420,right-handed
48632,right-handed
87690,right-handed
198592,right-handed
124656,right-handed
232057,right-handed
299538,right-handed
47764,left-handed
125006,right-handed
47770,right-handed
19017,right-handed
274049,right-handed
42289,right-handed
221382,
15434,right-handed
57021,right-handed
56017,right-handed
372312,
63090,right-handed
209103,right-handed
38517,right-handed
49172,right-handed
14414,right-handed
111837,right-handed
90798,right-handed
208225,right-handed
294337,left-handed
55067,right-handed
421695,
44553,right-handed
135778,right-handed
103625,right-handed
255449,right-handed
51009,right-handed
78743,right-handed
220541,right-handed
406808,
36298,right-handed
42029,right-handed
390214,
57155,right-handed
231620,right-handed
245110,right-handed
245307,
54573,right-handed
108565,right-handed
127208,right-handed
102151,left-handed
39234,right-handed
169496,right-handed
73987,right-handed
97231,right-handed
233126,right-handed
17017,right-handed
163996,right-handed
131566,right-handed
299481,right-handed
191056,right-handed
97977,right-handed
291828,
16683,right-handed
234320,
306452,
210114,
380073,
191637,right-handed
118058,
210545,
300935,
193293,
386231,
460490,
383997,right-handed
25838,right-handed
192013,right-handed
106755,right-handed
14844,right-handed
255404,
74875,right-handed
360262,
385219,
288575,
67659,
204753,
373035,right-handed
291760,
198838,
161270,
280198,
232087,
273779,
298795,right-handed
224128,
210033,left-handed
180948,
186264,
302587,
303899,
38278,right-handed
401440,
300247,
391778,
303908,
372740,
332537,
207077,right-handed
135032,
247197,
297108,
389551,
214298,
195372,
215286,
373687,
45605,left-handed
201870,
210225,
148264,
198254,
163912,
120664,
200757,right-handed
271389,
92074,right-handed
161262,right-handed
196122,right-handed
96239,right-handed
326246,
66002,right-handed
398054,
93661,right-handed
188555,right-handed
420969,
302567,
217883,right-handed
73448,
148276,
305444,
246135,
417258,
422851,
196480,
43502,right-handed
406648,
289106,
16779,right-handed
51100,right-handed
232036,right-handed
325141,right-handed
191842,right-handed
298618,
414904,
342864,
394471,
210540,
478921,
221400,
407845,
290001,
377356,
221399,
223555,
210831,right-handed
48602,right-handed
256797,
194859,
382361,
179628,right-handed
243612,
209101,right-handed
200852,right-handed
341168,
203751,
138712,left-handed
342975,
380042,
199378,right-handed
341853,
300293,right-handed
353705,
38674,
49638,right-handed
353490,right-handed
191442,
394626,
191637,right-handed
55793,right-handed
195248,right-handed
309071,right-handed
255448,
261017,right-handed
212809,right-handed
469871,
262922,
418056,
329809,
375161,
349490,
376934,
182086,right-handed
228644,right-handed
277721,
221793,right-handed
197556,
210545,
396966,
193293,
377988,
51223,right-handed
252168,right-handed
267148,right-handed
288576,left-handed
372053,left-handed
371932,right-handed
114885,right-handed
255404,
213173,
255461,
121760,
360262,
166074,
280123,
269873,
207654,right-handed
302539,
385219,
196520,
225214,
105607,right-handed
244419,
205795,right-handed
255993,right-handed
197446,right-handed
406648,
66002,right-handed
229218,right-handed
53183,right-handed
307391,left-handed
400489,
125006,right-handed
192342,right-handed
329554,
318573,right-handed
280837,
227154,
64718,
223555,
115463,right-handed
226810,right-handed
199509,right-handed
236833,left-handed
251811,
386231,
213927,
137932,right-handed
215166,right-handed
67322,right-handed
348853,left-handed
71280,right-handed
113905,right-handed
298247,right-handed
302587,
452586,
48225,left-handed
401440,
38180,right-handed
397014,
186264,
373687,
389551,
135032,
195372,
207077,right-handed
332537,
215377,
195953,right-handed
215286,
120958,right-handed
133062,
206574,right-handed
92879,right-handed
78785,
220801,right-handed
267045,right-handed
200757,right-handed
58423,right-handed
52691,right-handed
73500,right-handed
51943,
98733,right-handed
287942,
111879,
298913,right-handed
410068,
275105,right-handed
190208,
230379,
117948,
52533,right-handed
244423,
196050,
46625,right-handed
306078,
400523,
296802,right-handed
305655,right-handed
48423,
179262,
164796,
362564,right-handed
152864,right-handed
275466,
201681,right-handed
82307,right-handed
462062,
420876,
136302,right-handed
230306,
204330,
105063,right-handed
63682,right-handed
305235,
349351,right-handed
377987,
327367,
108709,right-handed
315569,
197809,right-handed
341952,
211294,
196922,left-handed
403167,
58207,
204529,right-handed
381430,
401399,
246103,
235930,right-handed
315057,
228155,
417196,
113979,right-handed
234275,right-handed
354634,right-handed
460490,
50064,
339457,right-handed
41404,right-handed
91916,
195975,
119214,
290206,
217446,right-handed
199488,right-handed
381917,
205777,
198699,right-handed
295608,
337897,
355527,
258900,
181384,right-handed
121178,right-handed
342864,
342249,
288465,
377356,
198725,right-handed
369288,
382361,
298618,
228123,
407845,
394471,
326110,
114885,right-handed
213173,
341148,
191440,right-handed
254264,
290035,
238867,right-handed
167294,
208222,
420914,
227434,right-handed
247858,
228644,right-handed
268807,
111149,
418799,
158688,
355542,
420894,
154806,
306076,
106091,
401988,
469871,
264414,
251835,
377956,
54171,left-handed
200763,
196520,
353488,
255461,
193290,right-handed
96237,right-handed
118526,
224128,
384184,
300935,
134342,
387966,
67659,
375088,
391086,
180948,
48632,right-handed
401472,
64718,
152054,
455715,
305030,
58547,
394471,
303908,
221015,right-handed
256533,
457169,
288583,
273779,
102151,left-handed
221012,right-handed
14548,right-handed
169496,right-handed
125006,right-handed
42379,right-handed
210490,right-handed
299538,right-handed
106755,right-handed
47770,right-handed
122368,right-handed
283070,right-handed
25838,right-handed
163480,right-handed
66476,right-handed
67759,right-handed
64496,right-handed
264983,right-handed
65950,right-handed
274049,right-handed
105463,right-handed
78551,right-handed
250279,left-handed
186312,right-handed
58515,right-handed
19546,right-handed
72376,right-handed
250279,left-handed
78551,right-handed
67759,right-handed
36067,right-handed
19017,right-handed
64496,right-handed
20732,right-handed
66476,right-handed
383991,
103625,right-handed
244419,
205795,right-handed
22956,right-handed
47767,right-handed
108559,right-handed
263699,right-handed
18092,right-handed
36298,right-handed
65382,right-handed
49283,right-handed
78743,right-handed
307383,
14414,right-handed
372312,
172482,left-handed
14414,right-handed
307391,left-handed
15858,right-handed
49172,right-handed
15434,right-handed
16683,right-handed
372312,
49172,right-handed
58877,right-handed
131566,right-handed
342835,right-handed
16779,right-handed
153826,right-handed
233700,right-handed
97977,right-handed
51100,right-handed
195840,right-handed
283070,right-handed
264344,right-handed
104847,right-handed
185388,left-handed
46391,right-handed
254742,right-handed
102339,right-handed
48632,right-handed
87690,right-handed
232057,right-handed
47764,left-handed
47770,right-handed
57021,right-handed
56017,right-handed
372312,
63090,right-handed
90798,right-handed
55067,right-handed
421695,
289146,right-handed
44553,right-handed
51009,right-handed
78743,right-handed
36298,right-handed
57155,right-handed
231620,right-handed
54573,right-handed
108565,right-handed
102151,left-handed
39234,right-handed
233126,right-handed
131566,right-handed
191056,right-handed
106755,right-handed
14844,right-handed
180948,
303908,
271389,
92074,right-handed
161262,right-handed
196122,right-handed
243612,
200852,right-handed
340741,right-handed
203751,
138712,left-handed
342975,
199378,right-handed
300293,right-handed
353705,
38674,
49638,right-handed
118058,
353490,right-handed
191442,
394626,
265627,left-handed
189540,right-handed
19957,right-handed
168524,right-handed
339450,right-handed
210114,
372309,
234320,
67743,right-handed
371052,right-handed
191637,right-handed
299619,right-handed
40142,right-handed
55793,right-handed
195248,right-handed
309071,right-handed
255448,
261017,right-handed
212809,right-handed
197556,
51223,right-handed
252168,right-handed
288576,left-handed
207654,right-handed
302539,
105607,right-handed
66002,right-handed
53183,right-handed
307391,left-handed
400489,
199509,right-handed
236833,left-handed
386231,
213927,
137932,right-handed
67322,right-handed
348853,left-handed
71280,right-handed
113905,right-handed
298247,right-handed
302587,
452586,
48225,left-handed
401440,
38180,right-handed
397014,
186264,
373687,
389551,
135032,
195372,
207077,right-handed
332537,
215377,
195953,right-handed
215286,
120958,right-handed
133062,
206574,right-handed
92879,right-handed
78785,
220801,right-handed
267045,right-handed
200757,right-handed
58423,right-handed
52691,right-handed
73500,right-handed
51943,
98733,right-handed
287942,
111879,
298913,right-handed
410068,
275105,right-handed
190208,
230379,
117948,
52533,right-handed
244423,
196050,
46625,right-handed
306078,
400523,
296802,right-handed
305655,right-handed
48423,
179262,
164796,
362564,right-handed
152864,right-handed
275466,
201681,right-handed
211014,left-handed
82307,right-handed
24412,left-handed
462062,
293868,right-handed
420876,
213076,right-handed
136302,right-handed
230306,
453447,
204330,
105063,right-handed
65992,right-handed
63682,right-handed
305235,
349351,right-handed
377987,
327367,
108709,right-handed
315569,
455715,
197809,right-handed
341952,
211294,
196922,left-handed
403167,
58207,
20354,right-handed
204529,right-handed
381430,
401399,
102191,right-handed
207365,right-handed
246103,
79315,
341818,
235930,right-handed
315057,
228155,
417196,
113979,right-handed
234275,right-handed
195182,left-handed
354634,right-handed
460490,
50064,
348987,right-handed
339457,right-handed
41404,right-handed
91916,
240797,left-handed
101157,left-handed
195975,
119214,
290206,
50901,right-handed
228670,
54477,right-handed
375088,
217446,right-handed
384240,
199488,right-handed
381917,
72868,right-handed
59984,right-handed
205777,
198699,right-handed
295608,
337897,
355527,
258900,
181384,right-handed
207065,
148276,
121178,right-handed
342249,
288465,
377356,
198725,right-handed
369288,
382361,
298618,
228123,
407845,
267148,right-handed
326110,
114885,right-handed
213173,
341148,
191440,right-handed
254264,
290035,
238867,right-handed
387966,
167294,
208222,
420914,
227434,right-handed
247858,
228644,right-handed
268807,
380042,
111149,
335085,
418799,
158688,
355542,
329809,
420894,
154806,
306076,
106091,
401988,
469871,
256098,
411643,
264414,
224115,
207654,right-handed
251835,
377956,
54171,left-handed
200763,
196520,
353488,
255461,
193290,right-handed
96237,right-handed
118526,
224128,
19329,right-handed
384184,
300935,
288612,
134342,
387966,
67659,
375088,
391086,
308404,left-handed
96061,right-handed
180948,
48632,right-handed
401472,
64718,
152054,
455715,
305030,
58547,
394471,
215166,right-handed
303908,
197546,
371932,right-handed
137932,right-handed
186312,right-handed
212763,
168420,right-handed
89476,
195372,
199509,right-handed
137990,
220801,right-handed
45139,right-handed
221015,right-handed
269909,
300247,
54975,right-handed
210981,
121606,right-handed
298913,right-handed
38180,right-handed
256533,
58423,right-handed
275105,right-handed
288611,
110281,right-handed
457169,
258900,
194206,
204330,
302567,
217883,right-handed
244423,
191320,
355527,
50915,right-handed
52533,right-handed
198699,right-handed
201681,right-handed
362564,right-handed
136302,right-handed
329554,
355096,
246103,
154806,
245547,right-handed
315569,
288583,
54171,left-handed
265632,
403167,
300935,
280837,
196922,left-handed
300293,right-handed
152864,right-handed
288465,
106091,
198223,right-handed
405101,
163094,
201850,right-handed
18597,right-handed
233694,right-handed
93589,right-handed
273779,
349351,right-handed
268808,
341952,
353488,
296802,right-handed
327367,
329816,
145118,right-handed
413296,
420876,
41404,right-handed
51223,right-handed
245109,
111149,
333004,
138712,left-handed
200763,
448232,
202557,
290206,
191440,right-handed
135786,right-handed
193290,right-handed
460490,
342975,
208222,
340741,right-handed
308287,
392072,
221793,right-handed
335085,
411643,
401472,
273779,
74333,right-handed
82307,right-handed
339457,right-handed
224115,
326949,
330085,
196920,right-handed
338890,right-handed
189540,right-handed
371872,
97231,right-handed
102151,left-handed
221012,right-handed
95935,left-handed
196122,right-handed
308084,right-handed
14548,right-handed
169496,right-handed
125006,right-handed
101101,right-handed
273680,right-handed
138546,right-handed
42379,right-handed
113905,right-handed
210490,right-handed
299538,right-handed
264344,right-handed
106755,right-handed
47770,right-handed
14844,right-handed
167370,right-handed
122368,right-handed
283070,right-handed
25838,right-handed
163480,right-handed
66476,right-handed
67759,right-handed
64496,right-handed
274049,right-handed
58515,right-handed
20732,right-handed
186312,right-handed
19017,right-handed
72376,right-handed
250279,left-handed
90798,right-handed
383991,
145122,right-handed
103625,right-handed
244419,
205795,right-handed
383991,
47767,right-handed
108559,right-handed
263699,right-handed
231620,right-handed
18092,right-handed
36298,right-handed
65382,right-handed
49283,right-handed
220537,right-handed
78743,right-handed
220537,right-handed
195248,right-handed
307383,
14414,right-handed
49172,right-handed
372312,
14414,right-handed
15858,right-handed
49172,right-handed
16683,right-handed
131566,right-handed
97977,right-handed
16779,right-handed
153826,right-handed
233700,right-handed
51100,right-handed
153826,right-handed
283070,right-handed
104847,right-handed
102339,right-handed
90798,right-handed
289146,right-handed
243612,
340741,right-handed
38674,
49638,right-handed
118058,
353490,right-handed
191442,
394626,
265627,left-handed
189540,right-handed
19957,right-handed
168524,right-handed
339450,right-handed
210114,
231035,
372309,
234320,
67743,right-handed
371052,right-handed
191637,right-handed
299619,right-handed
40142,right-handed
55793,right-handed
195248,right-handed
212809,right-handed
48225,left-handed
296802,right-handed
211014,left-handed
24412,left-handed
462062,
293868,right-handed
213076,right-handed
453447,
105063,right-handed
65992,right-handed
377987,
327367,
455715,
20354,right-handed
102191,right-handed
207365,right-handed
79315,
341818,
235930,right-handed
315057,
58703,left-handed
234275,right-handed
195182,left-handed
460490,
56361,right-handed
348987,right-handed
41404,right-handed
91916,
240797,left-handed
101157,left-handed
85877,right-handed
290206,
50901,right-handed
228670,
54477,right-handed
375088,
217446,right-handed
384240,
199488,right-handed
381917,
72868,right-handed
59984,right-handed
207065,
148276,
342249,
369288,
267148,right-handed
42839,right-handed
191440,right-handed
254264,
290035,
238867,right-handed
387966,
208222,
227434,right-handed
228644,right-handed
268807,
380042,
335085,
329809,
420894,
469871,
256098,
411643,
264414,
224115,
207654,right-handed
193290,right-handed
96237,right-handed
224128,
19329,right-handed
384184,
288612,
134342,
391086,
308404,left-handed
96061,right-handed
305030,
58547,
215166,right-handed
197546,
371932,right-handed
137932,right-handed
186312,right-handed
212763,
168420,right-handed
89476,
195372,
199509,right-handed
137990,
220801,right-handed
408860,
45139,right-handed
221015,right-handed
269909,
300247,
54975,right-handed
210981,
121606,right-handed
298913,right-handed
38180,right-handed
58423,right-handed
275105,right-handed
288611,
110281,right-handed
258900,
194206,
204330,
302567,
217883,right-handed
244423,
191320,
355527,
50915,right-handed
52533,right-handed
198699,right-handed
201681,right-handed
362564,right-handed
136302,right-handed
329554,
355096,
246103,
154806,
245547,right-handed
315569,
288583,
54171,left-handed
265632,
403167,
300935,
280837,
196922,left-handed
50687,right-handed
300293,right-handed
152864,right-handed
288465,
106091,
198223,right-handed
213951,right-handed
405101,
58703,left-handed
163094,
371863,
201850,right-handed
391794,
203751,
18597,right-handed
233694,right-handed
93589,right-handed
273779,
349351,right-handed
268808,
341952,
353488,
296802,right-handed
327367,
329816,
145118,right-handed
413296,
420876,
41404,right-handed
51223,right-handed
245109,
111149,
289942,right-handed
333004,
138712,left-handed
200763,
448232,
341148,
202557,
290206,
191440,right-handed
135786,right-handed
193290,right-handed
460490,
342975,
208222,
57327,right-handed
340741,right-handed
308287,
392072,
221793,right-handed
335085,
405101,
411643,
251811,
401472,
273779,
74333,right-handed
256098,
195182,left-handed
82307,right-handed
339457,right-handed
224115,
198223,right-handed
101157,left-handed
334273,
326949,
257637,right-handed
298913,right-handed
54975,right-handed
196442,
58423,right-handed
212763,
228670,
50901,right-handed
168420,right-handed
261752,
269909,
275105,right-handed
220801,right-handed
201681,right-handed
302567,
398054,
191320,
204330,
244423,
355527,
207065,
330085,
191442,
49638,right-handed
196920,right-handed
338890,right-handed
189540,right-handed
420876,
196922,left-handed
333004,
233694,right-handed
136302,right-handed
191637,right-handed
317520,
371872,
336215,right-handed
291202,
371052,right-handed
455715,
191440,right-handed
186885,right-handed
24412,left-handed
381430,
349351,right-handed
193290,right-handed
19957,right-handed
154806,
394471,
221793,right-handed
215166,right-handed
288465,
54171,left-handed
124804,right-handed
217828,right-handed
237669,
67757,left-handed
58515,right-handed
45902,right-handed
45545,right-handed
23082,right-handed
72758,right-handed
336222,right-handed
48318,right-handed
45835,left-handed
110803,right-handed
99131,right-handed
293867,right-handed
41374,right-handed
380042,
195437,right-handed
280837,
202572,right-handed
198725,right-handed
326110,
264414,
329816,
300293,right-handed
111149,
341859,
157150,right-handed
414229,
296802,right-handed
339450,right-handed
196920,right-handed
152864,right-handed
256098,
340741,right-handed
308404,left-handed
371872,
195182,left-handed
322082,
418032,
213173,
329533,
54975,right-handed
221383,right-handed
189540,right-handed
328146,
299619,right-handed
41404,right-handed
464370,
299524,right-handed
191637,right-handed
338890,right-handed
19957,right-handed
293867,right-handed
186885,right-handed
196920,right-handed
299619,right-handed
132412,right-handed
118052,left-handed
339450,right-handed
289942,right-handed
418032,
417196,
97231,right-handed
54573,right-handed
95935,left-handed
169496,right-handed
264372,left-handed
95801,right-handed
196122,right-handed
308084,right-handed
138546,right-handed
101101,right-handed
273680,right-handed
101101,right-handed
138546,right-handed
113905,right-handed
210490,right-handed
237452,right-handed
264344,right-handed
18111,right-handed
14844,right-handed
167370,right-handed
106755,right-handed
122368,right-handed
283070,right-handed
167370,right-handed
19546,right-handed
20732,right-handed
58515,right-handed
20732,right-handed
186312,right-handed
19017,right-handed
90798,right-handed
90798,right-handed
145122,right-handed
383991,
295178,right-handed
205795,right-handed
47767,right-handed
231620,right-handed
78743,right-handed
36298,right-handed
65382,right-handed
220537,right-handed
121182,right-handed
212809,right-handed
220537,right-handed
195248,right-handed
49172,right-handed
16683,right-handed
131566,right-handed
131566,right-handed
97977,right-handed
51100,right-handed
131566,right-handed
51100,right-handed
153826,right-handed
231035,
67743,right-handed
299619,right-handed
211014,left-handed
207365,right-handed
58703,left-handed
56361,right-handed
85877,right-handed
267148,right-handed
42839,right-handed
380042,
197546,
408860,
38180,right-handed
265632,
50687,right-handed
300293,right-handed
213951,right-handed
58703,left-handed
163094,
371863,
391794,
203751,
341952,
329816,
41404,right-handed
111149,
289942,right-handed
341148,
208222,
57327,right-handed
392072,
405101,
411643,
251811,
74333,right-handed
256098,
195182,left-handed
339457,right-handed
224115,
198223,right-handed
101157,left-handed
334273,
326949,
257637,right-handed
298913,right-handed
54975,right-handed
196442,
58423,right-handed
212763,
228670,
50901,right-handed
168420,right-handed
261752,
269909,
275105,right-handed
220801,right-handed
201681,right-handed
302567,
398054,
191320,
204330,
244423,
355527,
207065,
330085,
191442,
49638,right-handed
196920,right-handed
338890,right-handed
189540,right-handed
420876,
196922,left-handed
333004,
233694,right-handed
136302,right-handed
191637,right-handed
317520,
371872,
336215,right-handed
291202,
371052,right-handed
455715,
191440,right-handed
186885,right-handed
24412,left-handed
381430,
349351,right-handed
193290,right-handed
19957,right-handed
154806,
394471,
221793,right-handed
215166,right-handed
288465,
54171,left-handed
124804,right-handed
217828,right-handed
237669,
67757,left-handed
58515,right-handed
45902,right-handed
45545,right-handed
23082,right-handed
72758,right-handed
336222,right-handed
48318,right-handed
45835,left-handed
110803,right-handed
99131,right-handed
293867,right-handed
41374,right-handed
380042,
195437,right-handed
280837,
202572,right-handed
198725,right-handed
326110,
264414,
329816,
300293,right-handed
111149,
341859,
157150,right-handed
414229,
296802,right-handed
339450,right-handed
196920,right-handed
152864,right-handed
256098,
340741,right-handed
308404,left-handed
371872,
50687,right-handed
168420,right-handed
195182,left-handed
322082,
418032,
213173,
329533,
54975,right-handed
221383,right-handed
189540,right-handed
328146,
299619,right-handed
108621,right-handed
41404,right-handed
452586,
464370,
299524,right-handed
191637,right-handed
101157,left-handed
338890,right-handed
269909,
19957,right-handed
50901,right-handed
334273,
228670,
93661,right-handed
50915,right-handed
355527,
293867,right-handed
302567,
186885,right-handed
196920,right-handed
299619,right-handed
152864,right-handed
132412,right-handed
118052,left-handed
217828,right-handed
67757,left-handed
264414,
339450,right-handed
245109,
215773,right-handed
289942,right-handed
418032,
417196,
45545,right-handed
217448,right-handed
72450,right-handed
196920,right-handed
