tournament_id,ground_type
127935,Hardcourt outdoor
127935,Hardcourt outdoor
127935,Hardcourt outdoor
127935,Hardcourt outdoor
127935,Hardcourt outdoor
127938,Red clay
127935,Hardcourt outdoor
127922,Red clay
127925,Red clay
127917,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127922,Red clay
127930,Red clay
127922,Red clay
127922,Red clay
127922,Red clay
127922,Red clay
127922,Red clay
127922,Red clay
127922,Red clay
127917,Red clay
127917,Red clay
127917,Red clay
127917,Red clay
127917,Red clay
127917,Red clay
127943,Hardcourt outdoor
127917,Red clay
127917,Red clay
127944,Red clay indoor
127933,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
127938,Red clay
127938,Red clay
127938,Red clay
127938,Red clay
127938,Red clay
127953,Hardcourt indoor
127938,Red clay
127938,Red clay
127923,Red clay
127938,Red clay
127946,Hardcourt indoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
127938,Red clay
127944,Red clay indoor
127925,Red clay
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127930,Red clay
127925,Red clay
127946,Hardcourt indoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127923,Red clay
127923,Red clay
127923,Red clay
127923,Red clay
127923,Red clay
127923,Red clay
127923,Red clay
127930,Red clay
127944,Red clay indoor
127957,Red clay
127957,Red clay
127957,Red clay
127957,Red clay
127957,Red clay
127957,Red clay
127957,Red clay
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127958,Red clay indoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127890,Grass
127891,Grass
127890,Grass
127891,Grass
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127891,Grass
127891,Grass
127890,Grass
127890,Grass
127890,Grass
127890,Grass
127891,Grass
127911,Hardcourt outdoor
127891,Grass
127891,Grass
127891,Grass
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127911,Hardcourt outdoor
127907,Hardcourt outdoor
127911,Hardcourt outdoor
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127923,Red clay
127904,Hardcourt outdoor
127962,Red clay
127911,Hardcourt outdoor
127938,Red clay
127962,Red clay
127911,Hardcourt outdoor
127911,Hardcourt outdoor
128006,Hardcourt outdoor
127935,Hardcourt outdoor
127962,Red clay
128014,Hardcourt outdoor
127904,Hardcourt outdoor
127962,Red clay
127950,Hardcourt outdoor
127907,Hardcourt outdoor
127962,Red clay
127933,Hardcourt outdoor
127925,Red clay
127933,Hardcourt outdoor
127925,Red clay
127923,Red clay
127911,Hardcourt outdoor
127917,Red clay
127925,Red clay
127925,Red clay
127935,Hardcourt outdoor
128014,Hardcourt outdoor
127938,Red clay
127973,Red clay
127953,Hardcourt indoor
127973,Red clay
127946,Hardcourt indoor
127933,Hardcourt outdoor
127935,Hardcourt outdoor
127922,Red clay
127933,Hardcourt outdoor
127946,Hardcourt indoor
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127923,Red clay
127922,Red clay
127925,Red clay
127923,Red clay
128006,Hardcourt outdoor
127944,Red clay indoor
127953,Hardcourt indoor
127935,Hardcourt outdoor
127946,Hardcourt indoor
128014,Hardcourt outdoor
127938,Red clay
127930,Red clay
127973,Red clay
127944,Red clay indoor
127957,Red clay
127938,Red clay
127930,Red clay
127973,Red clay
127917,Red clay
127935,Hardcourt outdoor
127917,Red clay
127922,Red clay
127935,Hardcourt outdoor
127943,Hardcourt outdoor
127938,Red clay
127962,Red clay
128014,Hardcourt outdoor
127930,Red clay
127933,Hardcourt outdoor
127933,Hardcourt outdoor
127935,Hardcourt outdoor
127922,Red clay
128014,Hardcourt outdoor
127917,Red clay
127962,Red clay
127922,Red clay
127950,Hardcourt outdoor
128006,Hardcourt outdoor
127957,Red clay
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127957,Red clay
127922,Red clay
127946,Hardcourt indoor
127973,Red clay
128006,Hardcourt outdoor
127917,Red clay
127935,Hardcourt outdoor
127917,Red clay
127962,Red clay
127933,Hardcourt outdoor
127962,Red clay
128014,Hardcourt outdoor
127950,Hardcourt outdoor
127930,Red clay
128006,Hardcourt outdoor
127917,Red clay
127943,Hardcourt outdoor
127943,Hardcourt outdoor
128006,Hardcourt outdoor
127953,Hardcourt indoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127923,Red clay
127973,Red clay
127973,Red clay
127973,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127958,Red clay indoor
127953,Hardcourt indoor
127953,Hardcourt indoor
127958,Red clay indoor
127933,Hardcourt outdoor
127953,Hardcourt indoor
127953,Hardcourt indoor
127953,Hardcourt indoor
127933,Hardcourt outdoor
127933,Hardcourt outdoor
127933,Hardcourt outdoor
127933,Hardcourt outdoor
127958,Red clay indoor
127958,Red clay indoor
127958,Red clay indoor
127958,Red clay indoor
127958,Red clay indoor
127958,Red clay indoor
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127923,Red clay
127950,Hardcourt outdoor
127923,Red clay
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127962,Red clay
127946,Hardcourt indoor
127946,Hardcourt indoor
127946,Hardcourt indoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127957,Red clay
127957,Red clay
127957,Red clay
127957,Red clay
127935,Hardcourt outdoor
127957,Red clay
127973,Red clay
127973,Red clay
127973,Red clay
127944,Red clay indoor
127944,Red clay indoor
127944,Red clay indoor
127944,Red clay indoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127917,Red clay
127890,Grass
127890,Grass
127904,Hardcourt outdoor
127904,Hardcourt outdoor
127911,Hardcourt outdoor
127907,Hardcourt outdoor
127907,Hardcourt outdoor
127946,Hardcourt indoor
127953,Hardcourt indoor
127973,Red clay
127973,Red clay
127973,Red clay
127973,Red clay
127938,Red clay
127923,Red clay
127922,Red clay
127917,Red clay
127938,Red clay
127935,Hardcourt outdoor
127922,Red clay
127925,Red clay
127917,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127930,Red clay
127922,Red clay
127922,Red clay
127922,Red clay
127917,Red clay
127917,Red clay
127917,Red clay
127943,Hardcourt outdoor
127917,Red clay
127944,Red clay indoor
127933,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
128006,Hardcourt outdoor
127938,Red clay
127953,Hardcourt indoor
127938,Red clay
127938,Red clay
127923,Red clay
127938,Red clay
127946,Hardcourt indoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
128014,Hardcourt outdoor
127944,Red clay indoor
127925,Red clay
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127950,Hardcourt outdoor
127930,Red clay
127925,Red clay
127946,Hardcourt indoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127953,Hardcourt indoor
127944,Red clay indoor
127930,Red clay
127944,Red clay indoor
127957,Red clay
127957,Red clay
127957,Red clay
127957,Red clay
127957,Red clay
127957,Red clay
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127958,Red clay indoor
127958,Red clay indoor
127958,Red clay indoor
127960,Hardcourt outdoor
127958,Red clay indoor
127958,Red clay indoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127890,Grass
127891,Grass
127890,Grass
127891,Grass
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127891,Grass
127891,Grass
127890,Grass
127890,Grass
127890,Grass
127762,Hardcourt outdoor
127890,Grass
127891,Grass
127911,Hardcourt outdoor
127891,Grass
127891,Grass
127891,Grass
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127911,Hardcourt outdoor
127907,Hardcourt outdoor
127911,Hardcourt outdoor
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127923,Red clay
127904,Hardcourt outdoor
127962,Red clay
127911,Hardcourt outdoor
127938,Red clay
127962,Red clay
127911,Hardcourt outdoor
127911,Hardcourt outdoor
128006,Hardcourt outdoor
127935,Hardcourt outdoor
127962,Red clay
128014,Hardcourt outdoor
127904,Hardcourt outdoor
127962,Red clay
127907,Hardcourt outdoor
127933,Hardcourt outdoor
127925,Red clay
127933,Hardcourt outdoor
127925,Red clay
127923,Red clay
127911,Hardcourt outdoor
127917,Red clay
127925,Red clay
127925,Red clay
127935,Hardcourt outdoor
128014,Hardcourt outdoor
127938,Red clay
127973,Red clay
127953,Hardcourt indoor
127973,Red clay
127946,Hardcourt indoor
127933,Hardcourt outdoor
127935,Hardcourt outdoor
127922,Red clay
127933,Hardcourt outdoor
127946,Hardcourt indoor
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127923,Red clay
127922,Red clay
127925,Red clay
127923,Red clay
128006,Hardcourt outdoor
127950,Hardcourt outdoor
127944,Red clay indoor
127953,Hardcourt indoor
127935,Hardcourt outdoor
127946,Hardcourt indoor
128014,Hardcourt outdoor
127938,Red clay
127930,Red clay
127973,Red clay
127946,Hardcourt indoor
127944,Red clay indoor
127957,Red clay
127938,Red clay
127930,Red clay
127973,Red clay
127917,Red clay
127935,Hardcourt outdoor
127917,Red clay
127922,Red clay
127935,Hardcourt outdoor
127943,Hardcourt outdoor
127938,Red clay
127962,Red clay
128014,Hardcourt outdoor
127930,Red clay
127933,Hardcourt outdoor
127933,Hardcourt outdoor
127935,Hardcourt outdoor
127922,Red clay
128014,Hardcourt outdoor
127917,Red clay
127962,Red clay
127922,Red clay
127950,Hardcourt outdoor
127950,Hardcourt outdoor
128006,Hardcourt outdoor
127957,Red clay
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127957,Red clay
127922,Red clay
127946,Hardcourt indoor
127944,Red clay indoor
127973,Red clay
128006,Hardcourt outdoor
127917,Red clay
127935,Hardcourt outdoor
127917,Red clay
127962,Red clay
127930,Red clay
127933,Hardcourt outdoor
127962,Red clay
128014,Hardcourt outdoor
127950,Hardcourt outdoor
127930,Red clay
128006,Hardcourt outdoor
127917,Red clay
127953,Hardcourt indoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127950,Hardcourt outdoor
127944,Red clay indoor
128006,Hardcourt outdoor
127957,Red clay
127953,Hardcourt indoor
127943,Hardcourt outdoor
127953,Hardcourt indoor
127950,Hardcourt outdoor
127943,Hardcourt outdoor
127960,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127960,Hardcourt outdoor
127950,Hardcourt outdoor
127960,Hardcourt outdoor
127958,Red clay indoor
127957,Red clay
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127958,Red clay indoor
127960,Hardcourt outdoor
127957,Red clay
127890,Grass
127890,Grass
127890,Grass
127958,Red clay indoor
127890,Grass
127958,Red clay indoor
127891,Grass
127907,Hardcourt outdoor
127891,Grass
127907,Hardcourt outdoor
127904,Hardcourt outdoor
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127891,Grass
127907,Hardcourt outdoor
127904,Hardcourt outdoor
127911,Hardcourt outdoor
127891,Grass
127904,Hardcourt outdoor
127923,Red clay
127911,Hardcourt outdoor
127973,Red clay
127911,Hardcourt outdoor
127911,Hardcourt outdoor
127973,Red clay
127973,Red clay
127923,Red clay
127973,Red clay
127962,Red clay
128006,Hardcourt outdoor
127923,Red clay
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127935,Hardcourt outdoor
127925,Red clay
127925,Red clay
127923,Red clay
127925,Red clay
128014,Hardcourt outdoor
127962,Red clay
127917,Red clay
127938,Red clay
128014,Hardcourt outdoor
127962,Red clay
127935,Hardcourt outdoor
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127943,Hardcourt outdoor
127933,Hardcourt outdoor
127973,Red clay
127962,Red clay
127922,Red clay
127917,Red clay
127973,Red clay
127944,Red clay indoor
127935,Hardcourt outdoor
127923,Red clay
127922,Red clay
127917,Red clay
127935,Hardcourt outdoor
127922,Red clay
127925,Red clay
127973,Red clay
127938,Red clay
127946,Hardcourt indoor
127944,Red clay indoor
127953,Hardcourt indoor
128006,Hardcourt outdoor
127933,Hardcourt outdoor
127943,Hardcourt outdoor
127946,Hardcourt indoor
127917,Red clay
127943,Hardcourt outdoor
127933,Hardcourt outdoor
127933,Hardcourt outdoor
127946,Hardcourt indoor
127930,Red clay
127938,Red clay
127938,Red clay
127943,Hardcourt outdoor
127953,Hardcourt indoor
127930,Red clay
127952,Red clay
127946,Hardcourt indoor
127952,Red clay
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127952,Red clay
127952,Red clay
127944,Red clay indoor
127930,Red clay
127944,Red clay indoor
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127950,Hardcourt outdoor
127907,Hardcourt outdoor
127907,Hardcourt outdoor
127922,Red clay
127930,Red clay
127930,Red clay
127957,Red clay
127973,Red clay
127973,Red clay
127911,Hardcourt outdoor
127938,Red clay
127935,Hardcourt outdoor
127943,Hardcourt outdoor
127944,Red clay indoor
127938,Red clay
127950,Hardcourt outdoor
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127953,Hardcourt indoor
127944,Red clay indoor
127944,Red clay indoor
127957,Red clay
127958,Red clay indoor
127958,Red clay indoor
127960,Hardcourt outdoor
127958,Red clay indoor
127958,Red clay indoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127762,Hardcourt outdoor
127946,Hardcourt indoor
127950,Hardcourt outdoor
127946,Hardcourt indoor
127944,Red clay indoor
127957,Red clay
127930,Red clay
127922,Red clay
127938,Red clay
127930,Red clay
127933,Hardcourt outdoor
127922,Red clay
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127957,Red clay
127957,Red clay
127946,Hardcourt indoor
127944,Red clay indoor
127930,Red clay
127933,Hardcourt outdoor
127953,Hardcourt indoor
127950,Hardcourt outdoor
127944,Red clay indoor
127957,Red clay
127953,Hardcourt indoor
127943,Hardcourt outdoor
127953,Hardcourt indoor
127950,Hardcourt outdoor
127943,Hardcourt outdoor
127960,Hardcourt outdoor
127943,Hardcourt outdoor
127943,Hardcourt outdoor
127960,Hardcourt outdoor
127950,Hardcourt outdoor
127960,Hardcourt outdoor
127958,Red clay indoor
127957,Red clay
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127960,Hardcourt outdoor
127958,Red clay indoor
127960,Hardcourt outdoor
127957,Red clay
127890,Grass
127890,Grass
127890,Grass
127958,Red clay indoor
127890,Grass
127958,Red clay indoor
127891,Grass
127907,Hardcourt outdoor
127891,Grass
127907,Hardcourt outdoor
127904,Hardcourt outdoor
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127891,Grass
127907,Hardcourt outdoor
127904,Hardcourt outdoor
127911,Hardcourt outdoor
127891,Grass
127904,Hardcourt outdoor
127911,Hardcourt outdoor
127911,Hardcourt outdoor
127911,Hardcourt outdoor
127923,Red clay
127973,Red clay
127962,Red clay
128006,Hardcourt outdoor
127923,Red clay
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127935,Hardcourt outdoor
127925,Red clay
127925,Red clay
127923,Red clay
127925,Red clay
128014,Hardcourt outdoor
127962,Red clay
127917,Red clay
127938,Red clay
128014,Hardcourt outdoor
127962,Red clay
127935,Hardcourt outdoor
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127943,Hardcourt outdoor
127933,Hardcourt outdoor
127973,Red clay
127962,Red clay
127922,Red clay
127917,Red clay
127973,Red clay
127944,Red clay indoor
127935,Hardcourt outdoor
127923,Red clay
127922,Red clay
127917,Red clay
127935,Hardcourt outdoor
127922,Red clay
127925,Red clay
127930,Red clay
127973,Red clay
127938,Red clay
127946,Hardcourt indoor
127944,Red clay indoor
127953,Hardcourt indoor
128006,Hardcourt outdoor
127933,Hardcourt outdoor
127957,Red clay
127943,Hardcourt outdoor
127946,Hardcourt indoor
127917,Red clay
127952,Red clay
127943,Hardcourt outdoor
127933,Hardcourt outdoor
127933,Hardcourt outdoor
127922,Red clay
127946,Hardcourt indoor
127930,Red clay
127938,Red clay
127938,Red clay
127953,Hardcourt indoor
127943,Hardcourt outdoor
127957,Red clay
127953,Hardcourt indoor
127930,Red clay
127952,Red clay
127946,Hardcourt indoor
127952,Red clay
127950,Hardcourt outdoor
127950,Hardcourt outdoor
127952,Red clay
127952,Red clay
127944,Red clay indoor
127957,Red clay
127952,Red clay
127952,Red clay
127930,Red clay
127953,Hardcourt indoor
127944,Red clay indoor
127957,Red clay
127958,Red clay indoor
127960,Hardcourt outdoor
127958,Red clay indoor
127960,Hardcourt outdoor
127950,Hardcourt outdoor
127960,Hardcourt outdoor
127958,Red clay indoor
127958,Red clay indoor
127960,Hardcourt outdoor
127890,Grass
127890,Grass
127891,Grass
127904,Hardcourt outdoor
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127907,Hardcourt outdoor
127891,Grass
127911,Hardcourt outdoor
127911,Hardcourt outdoor
127923,Red clay
127962,Red clay
128014,Hardcourt outdoor
127923,Red clay
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127962,Red clay
127935,Hardcourt outdoor
127973,Red clay
127935,Hardcourt outdoor
127925,Red clay
127950,Hardcourt outdoor
127917,Red clay
127925,Red clay
127946,Hardcourt indoor
127917,Red clay
127973,Red clay
127938,Red clay
127933,Hardcourt outdoor
127943,Hardcourt outdoor
127933,Hardcourt outdoor
128006,Hardcourt outdoor
127946,Hardcourt indoor
127944,Red clay indoor
127922,Red clay
127762,Hardcourt outdoor
127950,Hardcourt outdoor
127938,Red clay
127930,Red clay
127930,Red clay
127950,Hardcourt outdoor
127922,Red clay
127953,Hardcourt indoor
127943,Hardcourt outdoor
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127750,Red clay
127754,Red clay
127754,Red clay
127754,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127757,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127760,Red clay
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127762,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127782,Hardcourt outdoor
127952,Red clay
127950,Hardcourt outdoor
127922,Red clay
127922,Red clay
127922,Red clay
127930,Red clay
127944,Red clay indoor
127957,Red clay
127952,Red clay
127943,Hardcourt outdoor
127922,Red clay
127938,Red clay
127953,Hardcourt indoor
127943,Hardcourt outdoor
127957,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127944,Red clay indoor
127957,Red clay
127952,Red clay
127952,Red clay
127930,Red clay
127953,Hardcourt indoor
127957,Red clay
127958,Red clay indoor
127960,Hardcourt outdoor
127958,Red clay indoor
127960,Hardcourt outdoor
127950,Hardcourt outdoor
127960,Hardcourt outdoor
127958,Red clay indoor
127958,Red clay indoor
127960,Hardcourt outdoor
127890,Grass
127890,Grass
127782,Hardcourt outdoor
127891,Grass
127904,Hardcourt outdoor
127904,Hardcourt outdoor
127907,Hardcourt outdoor
127907,Hardcourt outdoor
127891,Grass
127911,Hardcourt outdoor
127911,Hardcourt outdoor
127923,Red clay
127962,Red clay
128014,Hardcourt outdoor
127923,Red clay
128006,Hardcourt outdoor
128014,Hardcourt outdoor
127962,Red clay
127935,Hardcourt outdoor
127973,Red clay
127935,Hardcourt outdoor
127925,Red clay
127950,Hardcourt outdoor
127917,Red clay
127925,Red clay
127946,Hardcourt indoor
127917,Red clay
127973,Red clay
127938,Red clay
127933,Hardcourt outdoor
127943,Hardcourt outdoor
127933,Hardcourt outdoor
128006,Hardcourt outdoor
127946,Hardcourt indoor
127944,Red clay indoor
127922,Red clay
127944,Red clay indoor
127762,Hardcourt outdoor
127950,Hardcourt outdoor
127938,Red clay
127930,Red clay
127930,Red clay
127950,Hardcourt outdoor
127922,Red clay
127953,Hardcourt indoor
127957,Red clay
127943,Hardcourt outdoor
127952,Red clay
127952,Red clay
127952,Red clay
127952,Red clay
127953,Hardcourt indoor
127960,Hardcourt outdoor
127957,Red clay
127958,Red clay indoor
127958,Red clay indoor
127904,Hardcourt outdoor
127960,Hardcourt outdoor
127891,Grass
127890,Grass
127907,Hardcourt outdoor
127911,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
128121,Hardcourt outdoor
